article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제50조	[]	REGULATION	주식 소유한도	여신전문금융회사	소유하지 않다	주식	PROHIBITIVE	제50조(대주주가 발행한 주식의 소유한도 등) ① 여신전문금융회사는 자기자본의 100분의 150의 범위에서 대통령령으로 정하는 비율에 해당하는 금액을 초과하여 그 여신전문금융회사의 대주주(대통령령으로 정하는 대주주의 특수관계자를 포함한다. 이하 이 조에서 같다)가 발행한 주식을 소유하여서는 아니 된다. <개정 2016. 3. 29.> ② 여신전문금융회사는 그의 대주주가 발행한 주식을 제1항의 범위에서 대통령령으로 정하는 금액 이상으로 취득하려는 경우에는 미리 이사회의 결의를 거쳐야 한다. 이 경우 이사회는 재적이사 전원의 찬성으로 의결한다.<개정 2016. 3. 29.> ③ 여신전문금융회사는 제2항에 따라 그의 대주주가 발행한 주식을 대통령령으로 정하는 금액 이상으로 취득한 경우에는 그 사실을 금융위원회에 지체 없이 보고하고, 인터넷 홈페이지 등을 이용하여 공시하여야 한다.<개정 2016. 3. 29.> ④ 여신전문금융회사는 제3항에 따른 보고사항 중 대통령령으로 정하는 사항을 종합하여 분기별로 금융위원회에 보고하고, 인터넷 홈페이지 등을 이용하여 공시하여야 한다. ⑤ 여신전문금융회사의 대주주가 아닌 자가 새로 대주주가 됨에 따라 여신전문금융회사가 제1항에 따른 한도를 초과하게 되는 경우 그 여신전문금융회사는 대통령령으로 정하는 기간 내에 그 한도를 초과한 주식을 처분하여야 한다.<개정 2016. 3. 29.> ⑥ 제5항에도 불구하고 여신전문금융회사는 소유한 대주주 주식의 규모 등에 따른 부득이한 사유가 있으면 금융위원회의 승인을 받아 그 기간을 연장할 수 있다.<개정 2016. 3. 29.> ⑦ 제6항에 따른 승인을 받으려는 여신전문금융회사는 제5항에 따른 기간이 만료되기 3개월 전까지 제1항에 따른 한도에 적합하도록 하기 위한 세부계획서를 금융위원회에 제출하여야 하고, 금융위원회는 세부계획서를 제출받은 날부터 1개월 내에 승인 여부를 결정·통보하여야 한다. [전문개정 2009. 2. 6.] [제목개정 2016. 3. 29.]
제50조의2	[]	REGULATION	자금지원 금지행위	여신전문금융회사				제50조의2(자금지원 관련 금지행위 등) ① 여신전문금융회사는 다른 금융기관(「금융산업의 구조개선에 관한 법률」
제2조제1호	[]	DEFINITION	금융기관				DEFINITIONAL	제 2조제1호에 따른 금융기관을 말한다. 이하 이 조에서 같다) 또는 다른 회사와 다음 각 호의 행위를 하여서는 아니 된 다. <개정 2013. 4. 5., 2016. 3. 29.> 1.
제49조의2제1항	[]	REGULATION	신용공여한도 회피		교차 보유 및 신용공여	주식	PROHIBITIVE	제49조의2제1항에 따른 신용공여한도의 제한을 피하기 위하여 의결권(議決權) 있는 주식을 서로 교차(交叉)하여 보유하거나 신용공여를 하는 행위 2. 「상법」
제341조	[]	CONCEPT	자본시장과 금융투자업에 관한 법률					제341조 또는 「자본시장과 금융투자업에 관한 법률」
제165조의3	[]	REGULATION	의결권 행사 제한	주식	의결권 행사 금지	의결권	PROHIBITIVE	제165조의3에 따른 자기주식(自己株式) 취득의 제 한을 피하기 위하여 주식을 서로 교차하여 취득하는 행위 3. 그 밖에 거래자의 이익을 크게 해칠 우려가 있는 행위로서 대통령령으로 정하는 행위 ② 제1항을 위반하여 취득한 주식에 대하여는 의결권을 행사할 수 없다. ③ 여신전문금융회사는 해당 여신전문금융회사의 주식을 매입하도록 하기 위한 여신이나
제49조의2제1항	[]	REGULATION	자금중개		행위	신용공여한도 제한	PROHIBITIVE	제49조의2제1항에 따른 신용공여한도의 제한을 피하기 위한 자금중개 등의 행위를 하여서는 아니 된다.<개정 2016. 3. 29.> ④ 금융위원회는 제1항이나 제3항을 위반하여 주식을 취득하거나 신용공여를 한 여신전문금융회사에 대하여 그 주 식의 처분 또는 신용공여액의 회수를 명하는 등 필요한 조치를 할 수 있다.<개정 2016. 3. 29.> ⑤ 여신전문금융회사의 대주주(그의 특수관계인을 포함한다. 이하 이 항에서 같다)는 회사의 이익에 반하여 대주주 자신의 이익을 목적으로 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다.<개정 2015. 7. 31.> 1. 부당한 영향력을 행사하기 위하여 여신전문금융회사에 대하여 외부에 공개되지 아니한 자료나 정보의 제공을 요 구하는 행위. 다만, 「금융회사의 지배구조에 관한 법률」
제33조제6항	[None, None, 33, 6]	REGULATION	부당한 영향력 행사	주주	부당한 영향력 행사	여신전문금융회사 인사 및 경영	PROHIBITIVE	제33조제6항에 따라 주주의 권리를 행사하는 경우는 제외한다. 2. 경제적 이익 등 반대급부의 제공을 조건으로 다른 주주와 담합하여 여신전문금융회사의 인사 또는 경영에 부당한 영향력을 행사하는 행위 3. 그 밖에 제1호 및 제2호에 준하는 행위로서 대통령령으로 정하는 행위 [전문개정 2009. 2. 6.]
제50조의3	[None, None, 50, 3]	REGULATION	수뢰 금지	여신전문금융회사 임직원	수수·요구·약속	뇌물	PROHIBITIVE	제50조의3(수뢰 등의 금지) ① 여신전문금융회사의 임직원은 직무와 관련하여 횡령, 배임, 직접 또는 간접을 불문하고 증여, 그 밖에 뇌물의 수수, 요구 또는 약속을 하여서는 아니 된다. 법제처 21 국가법령정보센터 여신전문금융업법 ② 제1항은 다음 각 호의 업무와 관련하여
제62조제1항	[None, None, 62, 1]	REGULATION	여신전문금융업협회 임직원		준용	여신전문금융업협회 임직원	MANDATORY	제62조제1항에 따른 여신전문금융업협회의 임직원에 대하여 준용한다.
제64조제11호	[]	REGULATION	기부금관리재단	기부금관리재단	관리 및 운영	업무		제64조제11호에 따른 기부금관리재단의 관리 및 운영 등에 관한 업무 2. 「보조금 관리에 관한 법률」
제2조제3호	[]	REGULATION	업무	보조사업자	수행	업무	DEFINITIONAL	제2조제3호의 보조사업자로서 수행하는 업무 [본조신설 2025. 1. 21.]
제50조의4	[]	REGULATION	삭제					제50조의4 삭제 <2015. 7. 31.>
제50조의5	[]	REGULATION	삭제		삭제	제50조의5		제50조의5 삭제 <2015. 7. 31.>
제50조의6	[]		삭제					제50조의6 삭제 <2015. 7. 31.>
제50조의7	[]		삭제					제50조의7 삭제 <2015. 7. 31.>
제50조의8	[]	REGULATION	자료제출 요구	금융위원회	자료제출을 요구한다	여신전문금융회사 및 대주주	MANDATORY	제50조의8(여신전문금융회사 등에 대한 자료제출의 요구 등) ① 금융위원회는 여신전문금융회사 또는 그의 대주주가
제49조의2제1항부터 제5항까지	[]							제49조의2제1항부터 제5항까지
제50조제1항~제5항	[]							
제50조의2	[]	REGULATION	자료 제출 요구 및 대주주에 대한 조치	금융위원회	제출 요구	자료	PERMISSIVE	제50조의2제1항부터 제3항까지와 제5항을 위반한 혐의가 있다고 인정되면 여신전문금융회사 또는 그의 대주주에게 필요한 자료의 제출을 요구할 수 있다. <개정 2016. 3. 29.> ② 금융위원회는 여신전문금융회사의 대주주(회사만 해당한다)의 부채가 자산을 넘는 등 재무구조의 부실로 그 여신전문금융회사의 경영 건전성을 뚜렷이 해칠 우려가 있는 경우로서 대통령령으로 정하는 경우에는 그 여신전문금융회사에 대하여 다음 각 호의 조치를 할 수 있다. 1. 그 대주주에 대한 신규 신용공여의 금지 2. 그 대주주가 발행한 유가증권의 신규 취득 금지 3. 그 밖에 그 대주주에 대한 자금지원 성격의 거래제한 등 대통령령으로 정하는 조치 [전문개정 2009. 2. 6.]
제50조의9	[]	REGULATION	삭제		삭제	제50조의9	MANDATORY	제50조의9 삭제 <2020. 3. 24.>
제50조의10	[]	DEFINITION	여신전문금융회사등				DEFINITIONAL	제50조의10(광고의 자율심의) ① 여신전문금융회사와 겸영여신업자(이하 “여신전문금융회사등”이라 한다)가
제13조제1항제1호	[]							
제46조제1항제1호ㆍ제3호	[None, None, 46, 1]	PROCEDURE	광고 심의 절차		제출	광고계획신고서와 광고안	MANDATORY	제46조제1항제1호ㆍ제3호, 그 밖에 대통령령으로 정하는 업무와 관련하여 취급하는 금융상품 중 대통령령으로 정하는 금융상품에 관하여 광고를 하려는 경우에는 광고계획신고서와 광고안을 협회에 제출하여 심의를 받아야 한다. <개정 2020. 3. 24.> ② 협회는 제1항에 따른 심의 결과 광고의 내용이 사실과 다르거나 「금융소비자 보호에 관한 법률」
제22조	[]	REGULATION	광고 시정·사용중단 및 보고	협회	보고하다	금융위원회	MANDATORY	제22조를 위반 하여 광고하려는 경우에는 해당 여신전문금융회사등에 대하여 광고의 시정이나 사용중단을 요구할 수 있다. 이 경 우 해당 여신전문금융회사등은 정당한 사유가 없으면 협회의 요구에 성실히 응하여야 한다.<개정 2020. 3. 24.> ③ 협회는 매분기별 광고 심의 결과를 해당 분기의 말일부터 1개월 이내에 금융위원회에 보고하여야 한다. [본조신설 2016. 3. 29.]
제50조의11	[]		삭제					제50조의11 삭제 <2020. 3. 24.>
제50조의12	[]	ACTOR	보호 조치	여신전문금융회사	조치하다	고객응대직원	MANDATORY	제50조의12(고객응대직원에 대한 보호 조치 의무) ① 여신전문금융회사는 고객을 직접 응대하는 직원을 고객의 폭언이 나 성희롱, 폭행 등으로부터 보호하기 위하여 다음 각 호의 조치를 하여야 한다. 1. 직원이 요청하는 경우 해당 고객으로부터의 분리 및 업무담당자 교체 2. 직원에 대한 치료 및 상담 지원 3. 고객을 직접 응대하는 직원을 위한 상시적 고충처리 기구 마련. 다만, 「근로자참여 및 협력증진에 관한 법률」
제26조	[]	REGULATION	직원 요구 및 불이익 금지					제 26조에 따라 고충처리위원을 두는 경우에는 고객을 직접 응대하는 직원을 위한 고충처리위원의 선임 또는 위촉 4. 그 밖에 직원의 보호를 위하여 필요한 법적 조치 등 대통령령으로 정하는 조치 법제처 22 국가법령정보센터 여신전문금융업법 ② 직원은 여신전문금융회사에 대하여 제1항 각 호의 조치를 요구할 수 있다. ③ 여신전문금융회사는 제2항에 따른 직원의 요구를 이유로 직원에게 불이익을 주어서는 아니 된다. [본조신설 2016. 3. 29.]
제50조의13	[]	REGULATION	금리인하 요구	여신전문금융회사와 신용공여 계약을 체결한 자	금리인하를 요구하다	여신전문금융회사	PERMISSIVE	제50조의13(금리인하 요구) ① 여신전문금융회사와 신용공여 계약을 체결한 자는 재산 증가나 신용등급 또는 개인신용 평점 상승 등 신용상태 개선이 나타났다고 인정되는 경우 여신전문금융회사에 금리인하를 요구할 수 있다. <개정 2020. 2. 4.> ② 여신전문금융회사는 신용공여 계약을 체결하려는 자에게 제1항에 따라 금리인하를 요구할 수 있음을 알려야 한다. ③ 그 밖에 금리인하 요구의 요건 및 절차에 관한 구체적 사항은 대통령령으로 정한다. [본조신설 2018. 12. 11.]
제51조	[]	REGULATION	유사상호 사용금지	여신전문금융회사가 아닌 자	표시를 하다	여신ㆍ신용카드ㆍ시설대여ㆍ리 스ㆍ할부금융 또는 신기술금융과 같거나 비슷한 표시	PROHIBITIVE	제51조(유사상호의 사용금지) 이 법에 따른 여신전문금융회사가 아닌 자는 그 상호에 여신ㆍ신용카드ㆍ시설대여ㆍ리 스ㆍ할부금융 또는 신기술금융과 같거나 비슷한 표시를 하여서는 아니 된다. [전문개정 2009. 2. 6.]
제52조	[]	REGULATION	다른 법률과의 관계					제52조(다른 법률과의 관계) ① 여신전문금융회사와
제3조제3항제2호	[None, None, 3, 3]	REGULATION	법 적용		적용하지 않다	한국은행법 및 은행법	PROHIBITIVE	제3조제3항제2호에 따른 겸영여신업자에 대하여는 「한국은행법」 및 「은행법」을 적용하지 아니한다. ② 여신전문금융회사에 대하여 「금융산업의 구조개선에 관한 법률」을 적용하는 경우에는 같은 법
제3조	[]							
제10조까지	[]							제 10조까지,
제11조	[]							제11조제1항ㆍ제4항 및 제5항
제13조의2	[]							
제14조	[]							제14조
제14조의2	[]							
제14조의4	[]							제14조의4까지,
제14조의7	[]							제14조의7,
제15조	[]							제15조부 터
제19조까지	[]							제19조까지,
제24조	[]							제24조,
제24조의2	[]							제24조의2,
제24조의3	[]							제24조의3 및
제26조	[]							제26조부터
제28조	[]	REGULATION	규정 적용		적용	규정	MANDATORY	제28조까지의 규정만 적용한다. 다만, 신기술사업금 융업자가 신기술사업자에게 투자하는 경우에는 같은 법
제24조	[5, None, 24, None]	REGULATION	제24조 적용		적용	제24조	PROHIBITIVE	제24조를 적용하지 아니한다. [전문개정 2009. 2. 6.] 제5장 감독 <개정 2009. 2. 6.>
제53조	[]	ACTOR	감독	금융위원회	감독한다	여신전문금융회사등과 부가통신업자	MANDATORY	제53조(감독) ① 금융위원회는 여신전문금융회사등과 부가통신업자가 이 법 또는 이 법에 따른 명령을 지키는지를 감독한다. <개정 2009. 2. 6., 2012. 3. 21., 2015. 1. 20.> ② 금융위원회는 제1항에 따른 감독을 위하여 필요한 경우에는 여신전문금융회사등과 부가통신업자에 대하여 그 업무 및 재무상태에 관한 보고를 하게 할 수 있다.<개정 2009. 2. 6., 2015. 1. 20.> ③ 삭제<2001. 3. 28.> ④ 금융위원회는 여신전문금융회사등과 부가통신업자(각각 그 소속 임직원을 포함한다)가 별표 각 호의 어느 하나에 해당하는 경우에는 금융감독원장의 건의에 따라 다음 각 호의 어느 하나에 해당하는 조치를 하거나 금융감독원 장으로 하여금 제1호에 해당하는 조치를 하게 할 수 있다.<개정 2009. 2. 6., 2015. 1. 20., 2017. 4. 18., 2025. 1. 21.> 1. 여신전문금융회사등과 부가통신업자에 대한 주의ㆍ경고 또는 그 임직원에 대한 주의ㆍ경고ㆍ문책(問責)의 요구 2. 해당 위반행위에 대한 시정명령 3. 임원(「금융회사의 지배구조에 관한 법률」
제2조제5호	[]	REGULATION	업무집행책임자 제외	업무집행책임자	제외한다		MANDATORY	제2조제5호에 따른 업무집행책임자는 제외한다. 이하 이 조에서 같다 )의 해임권고ㆍ직무정지 ⑤ 금융위원회(제4항에 따라 조치를 할 수 있는 금융감독원장을 포함한다)는 여신전문금융회사등과 부가통신업자 의 퇴임한 임원 또는 퇴직한 직원(「금융회사의 지배구조에 관한 법률」
제2조제5호	[]	PROCEDURE	조치 통보	여신전문금융회사 등 및 부가통신업자 장	통보하고 기록·유지	퇴임·퇴직한 해당 임직원	MANDATORY	제2조제5호에 따른 업무집행책임자를 포함 한다)이 재임 또는 재직 중이었더라면 제4항제1호 또는 제3호에 해당하는 조치를 받았을 것으로 인정되는 경우에는 그 조치의 내용을 해당 여신전문금융회사등과 부가통신업자의 장에게 통보할 수 있다.<개정 2009. 2. 6., 2015. 1. 20., 2017. 4. 18.> ⑥ 제5항에 따른 통보를 받은 여신전문금융회사등과 부가통신업자의 장은 이를 퇴임ㆍ퇴직한 해당 임직원에게 통보하고, 그 내용을 인사기록부에 기록ㆍ유지하여야 한다.<개정 2009. 2. 6., 2015. 1. 20., 2017. 4. 18.> 법제처 23 국가법령정보센터 여신전문금융업법 [제목개정 2009. 2. 6.]
제53조의2	[]	ACTOR	검사	금융감독원장	검사하게 하다	여신전문금융회사 및 부가통신사업자	PERMISSIVE	제53조의2(검사) ① 금융감독원장은 그 소속 직원으로 하여금 여신전문금융회사등과 부가통신사업자의 업무와 재산상 황을 검사하게 할 수 있다. <개정 2015. 1. 20.> ② 제1항에 따라 검사를 하는 자는 그 권한을 표시하는 증표를 지니고 이를 관계자에게 내보여야 한다. ③ 금융감독원장은 여신전문금융회사등과 부가통신업자(여신전문금융회사등이나 부가통신업자와 계약을 체결하여 여신전문금융업이나 신용카드등부가통신업의 전부 또는 일부를 위탁받은 자를 포함한다)에 대하여 검사에 필요한 장부ㆍ기록문서와 그 밖의 자료의 제출 또는 관계인의 출석 및 의견의 진술을 요구할 수 있다.<개정 2015. 1. 20.> ④ 금융감독원장은 「주식회사 등의 외부감사에 관한 법률」에 따라 여신전문금융회사등이 선임한 외부 감사인에게 그 여신전문금융회사등을 감사한 결과 알게 된 경영의 건전성과 관련되는 정보 및 자료의 제출을 요구할 수 있다. <개정 2017. 10. 31.> [전문개정 2009. 2. 6.]
제53조의3	[]	REGULATION	건전경영	금융위원회	정하다	경영지도의 기준	PERMISSIVE	제53조의3(건전경영의 지도) ① 금융위원회는 여신전문금융회사의 건전한 경영을 지도하고 금융사고를 예방하기 위하 여 대통령령으로 정하는 바에 따라 다음 각 호의 어느 하나에 해당하는 경영지도의 기준을 정할 수 있다. 1. 자본의 적정성에 관한 사항 2. 자산의 건전성에 관한 사항 3. 유동성(流動性)에 관한 사항 4. 그 밖에 경영의 건전성 확보를 위하여 필요한 사항 ② 금융위원회는 여신전문금융회사가 제1항에 따른 경영지도의 기준에 미치지 못하는 등 경영의 건전성을 크게 해 칠 우려가 있다고 인정되면 자본금의 증액(增額), 이익배당의 제한 등 경영을 개선하기 위하여 필요한 조치를 요구 할 수 있다. [전문개정 2009. 2. 6.]
제54조	[]	ACTOR	업무보고서 제출	여신전문금융회사 및 부가통신업자	제출한다	금융위원회	MANDATORY	제54조(업무보고서 등의 제출) ① 여신전문금융회사등과 부가통신업자는 금융위원회가 정하는 바에 따라 업무 및 경영 실적에 관한 보고서를 작성하여 금융위원회에 제출하여야 한다. <개정 2015. 1. 20.> ② 여신전문금융회사와 부가통신업자는 다음 각 호의 어느 하나에 해당하는 경우에는 대통령령으로 정하는 바에 따라 그 사실을 금융위원회에 보고하여야 한다.<개정 2015. 1. 20.> 1. 상호 또는 명칭을 변경한 경우 2. 삭제<2015. 7. 31.> 3. 최대주주가 변경된 경우 4. 대주주 또는 그의 특수관계인의 소유주식이 의결권 있는 발행주식 총수의 100분의 1 이상 변동된 경우(부가통신 업자는 제외한다) [전문개정 2009. 2. 6.]
제54조의2	[]	ACTOR	경영의 공시	금융위원회	공시하게 하다	여신전문금융회사	PERMISSIVE	제54조의2(경영의 공시) ① 금융위원회는 여신전문금융회사에 대하여 경영상황에 관한 주요 정보와 자료를 공시(公示 )하게 할 수 있다. ② 제1항에 따른 공시의 종류ㆍ범위 및 방법에 관하여 필요한 사항은 금융위원회가 정한다. [전문개정 2009. 2. 6.]
제54조의3	[]	REGULATION	약관의 개정	여신전문금융회사등	제정·개정·보고·신고·공시	금융약관	MANDATORY	제54조의3(약관의 개정 등) ① 여신전문금융회사등은 금융이용자의 권익을 보호하여야 하며, 금융거래와 관련된 약관 (이하 “금융약관”이라 한다)을 제정하거나 개정하는 경우에는 금융약관의 제정 또는 개정 후 10일 이내에 금융위원 회에 보고하여야 한다. 다만, 금융이용자의 권리나 의무에 중대한 영향을 미칠 우려가 있는 경우로서 대통령령으로 정하는 경우에는 금융약관의 제정 또는 개정 전에 미리 금융위원회에 신고하여야 한다. <개정 2018. 12. 31.> ② 여신전문금융회사등은 금융약관을 제정하거나 개정한 경우에는 인터넷 홈페이지 등을 이용하여 공시하여야 한다.<개정 2010. 3. 12.> 법제처 24 국가법령정보센터 여신전문금융업법 ③ 여신전문금융업협회는 건전한 거래질서를 확립하고 불공정한 내용의 금융약관이 통용되는 것을 막기 위하여 여신전문금융업 금융거래와 관련하여 표준이 되는 약관(이하 “표준약관”이라 한다)을 제정하거나 개정할 수 있다.<개정 2016. 3. 29.> ④ 여신전문금융업협회는 표준약관을 제정하거나 개정하려는 경우에는 금융위원회에 미리 신고하여야 한다. ⑤ 제1항에 따라 금융약관의 신고 또는 보고를 받거나 제4항에 따라 표준약관을 신고받은 금융위원회는 그 금융약관 또는 표준약관의 내용을 공정거래위원회에 통보하여야 한다. ⑥ 공정거래위원회는 제5항에 따라 통보받은 금융약관 또는 표준약관의 내용이 「약관의 규제에 관한 법률」
제6조	[]							
제14조	[]	PROCEDURE	금융위원회 통보 및 시정조치		통보·요청·명령·협의	금융위원회	MANDATORY	제14조까지의 규정에 위반된다고 인정하면 금융위원회에 그 사실을 통보하고 그 시정에 필요한 조치를 하도 록 요청할 수 있으며, 금융위원회는 특별한 사유가 없으면 이에 따라야 한다. ⑦ 금융위원회는 금융약관 또는 표준약관이 이 법 또는 금융 관련 법령에 위반되거나 그 밖에 금융이용자의 이익을 해칠 우려가 있다고 인정하면 여신전문금융회사등 또는 여신전문금융업협회에 그 내용을 구체적으로 적은 서면으 로 금융약관 또는 표준약관을 변경할 것을 명령할 수 있다. 금융위원회는 이 변경명령을 하기 전에 공정거래위원회 와 협의하여야 한다.<개정 2010. 3. 12.> ⑧ 제1항부터 제4항까지의 규정에 따른 금융약관 및 표준약관의 제정 또는 개정에 대한 신고 및 보고의 시기ㆍ절차 , 그 밖에 필요한 사항은 금융위원회가 정한다.<신설 2016. 3. 29.> [본조신설 2009. 2. 6.]
제54조의4	[]	ACTOR	안전성확보의무	여신전문금융회사등과 부가통신업자	주의를 다하다	금융거래	MANDATORY	제54조의4(안전성확보의무) ① 여신전문금융회사등과 부가통신업자는 금융거래가 안전하게 처리될 수 있도록 선량한 관리자로서의 주의를 다하여야 한다. ② 여신전문금융회사등과 부가통신업자는 금융거래의 안전성과 신뢰성을 확보할 수 있도록 전자적 전송이나 처리 를 위한 인력, 시설, 전자적 장치, 소요경비 등의 정보기술부문 및 전자금융업무에 관하여 금융위원회가 정하는 기 준을 준수하여야 한다. ③ 여신전문금융회사등과 부가통신업자는 안전한 금융거래를 위하여 대통령령으로 정하는 바에 따라 정보기술부 문에 대한 계획을 매년 수립하여 대표자의 확인ㆍ서명을 받아 금융위원회에 제출하여야 한다. [본조신설 2015. 1. 20.]
제54조의5	[]	REGULATION	신용정보보호	여신전문금융회사등과 부가통신업자	조치를 하다	신용정보	MANDATORY	제54조의5(신용정보보호) ① 여신전문금융회사등과 부가통신업자는 신용정보가 분실ㆍ도난ㆍ유출ㆍ변조되지 아니하도록 신용정보의 보호 및 관리에 관한 조치를 하여야 한다. ② 여신전문금융회사등과 부가통신업자는 신용정보를 제3자에 제공하거나 이용하는 경우 신용정보 주체로부터 별도의 동의를 받아야 한다. ③ 여신전문금융회사등과 부가통신업자는 이 법에서 정한 업무 외의 목적을 위하여 신용정보를 수집 또는 사용해서는 아니 된다. ④ 그 밖에 제1항부터 제3항까지에 관한 방법과 절차 등 세부사항은 대통령령으로 정한다. [본조신설 2015. 1. 20.]
제55조	[]	REGULATION	회계처리	여신전문금융회사	회계처리를 하다		MANDATORY	제55조(회계처리) 여신전문금융회사등은 자금운용과 업무성과를 분석할 수 있도록 허가를 받거나 등록을 한 여신전문 금융업을 업종별로 다른 업무와 구분하여 회계처리를 하여야 한다. [전문개정 2009. 2. 6.]
제56조	[]	PROCEDURE	감사인 지정	금융위원회	지정	감사인	PERMISSIVE	제56조(감사인의 지정) 금융위원회는 여신전문금융회사가 이 법등을 위반한 사실이 있는 등 대통령령으로 정하는 사유에 해당하면 증권선물위원회의 심의를 거쳐 그 여신전문금융회사의 감사인을 지정할 수 있다. <개정 2020. 3. 24.> [전문개정 2009. 2. 6.]
제57조	[]	REGULATION	허가·등록 취소	금융위원회	기간을 정하여	여신전문금융회사등과 부가통신업자	MANDATORY	제57조(허가ㆍ등록의 취소 등) ① 금융위원회는 여신전문금융회사등과 부가통신업자가 다음 각 호의 어느 하나에 해당 하는 경우에는 6개월의 범위에서 기간을 정하여
제46조제1항제1호부터 제4호까지	[None, None, 46, 1]	REGULATION	업무	신용카드업자				제46조제1항제1호부터 제4호까지의 규정에 따른 업무(신용카드업 자의 경우
제13조	[]	REGULATION	업무 정지	여신전문금융업법	정지 명령	업무와 신용카드등부가통신업	PERMISSIVE	제13조제1항제1호에 따른 부대업무를 포함한다) 또는 같은 항 제5호에 따른 업무 중 대통령령으로 정하 법제처 25 국가법령정보센터 여신전문금융업법 는 업무와 신용카드등부가통신업의 전부 또는 일부의 정지를 명할 수 있다. <개정 2012. 3. 21., 2015. 1. 20., 2015. 7. 31., 2016. 3. 29., 2020. 3. 24.> 1.
제13조제1항 제2호	[]	REGULATION	기준 위반		위반	기준		제13조제1항에 따른 기준을 위반하여 같은 항 각 호에 따른 부대업무를 한 경우 2.
제14조	[]							제14조,
제14조의2	[]							
제16조	[]							제16조,
제17조	[]							제17조,
제18조	[]							제18조,
제21조	[]							제21조,
Unknown	[]	REGULATION	Unknown					제23조제1항,
제24조의2	[]							제24조의2
제25조제4항	[]							
제46조	[]	REGULATION	업무에 관한 규정		한정한다	업무에 관한 규정	MANDATORY	제46조(이 항 각 호 외의 부분에서 정하는 업무에 관한 규정으로 한정한다),
제54조의4제2항ㆍ제3항	[]							제54조의4제2항ㆍ제3항 또는
제54조의5	[]	PENALTY	위반		위반	제54조의5	MANDATORY	제54조의5를 위반한 경우 3.
제18조의4	[]							제18조의4
제23조제2항	[None, None, 23, 2]							제23조제2항
제24조	[]							제24조ㆍ
제25조제1항	[None, None, 25, 1]							
제53조제4항	[]							
제53조의3제2항	[]	REGULATION	위반		위반	금융위원회의 명령·조치		제53조의3제2항에 따른 금융위원회의 명령이나 조치를 위반한 경우 4. 「금융회사의 지배구조에 관한 법률」 별표 각 호의 어느 하나에 해당하는 경우 5. 「금융소비자 보호에 관한 법률」
제51조제1항제4호·제5호	[]	CONCEPT	금융소비자 보호에 관한 법률					제51조제1항제4호 또는 제5호에 해당하는 경우 6. 「금융소비자 보호에 관한 법률」
제51조제2항	[]	ACTOR	허가·등록 취소	금융위원회	취소	허가 또는 등록	PERMISSIVE	제51조제2항 각 호 외의 부분 본문 중 대통령령으로 정하는 경우 ② 금융위원회는 신용카드업자가 다음 각 호의 어느 하나에 해당하는 경우에는 그 허가 또는 등록을 취소할 수 있다.<개정 2010. 3. 12., 2020. 3. 24.> 1. 거짓이나 그 밖의 부정한 방법으로
Unknown	[]	REGULATION	Unknown					제3조제1항에 따른 허가를 받거나 등록을 한 경우 2.
제6조제1항제2호부터 제4호까지	[]	REGULATION	업무 정지명령 위반	해당자	위반	업무 정지명령		제6조제1항제2호부터 제4호까지의 어느 하나에 해당하는 자인 경우(여신전문금융회사인 경우만 해당한다) 3. 제1항에 따른 업무의 정지명령을 위반한 경우 3의2.
제6조의2	[]	REGULATION	허가요건 유지의무 위반 및 영업 중단 사유					제6조의2에 따른 허가요건 유지의무를 위반한 경우 4. 정당한 사유 없이 1년 이상 계속하여 영업을 하지 아니한 경우 5. 법인의 합병ㆍ파산ㆍ폐업 등으로 사실상 영업을 끝낸 경우 6. 「금융소비자 보호에 관한 법률」
제51조제1항제4호·제5호	[]	REGULATION	등록 취소	금융위원회	취소	등록	PERMISSIVE	제51조제1항제4호 또는 제5호에 해당하는 경우 ③ 금융위원회는 시설대여업자, 할부금융업자 또는 신기술사업금융업자가 다음 각 호의 어느 하나에 해당하는 경우에는 그 등록을 취소할 수 있다.<개정 2016. 3. 29., 2020. 3. 24.> 1. 거짓이나 그 밖의 부정한 방법으로
제3조제2항	[None, None, 3, 2]	REGULATION	등록		등록			제3조제2항에 따른 등록을 한 경우 2.
제6조제1항제2호부터 제4호까지	[None, None, 6, 1]	REGULATION	여신전문금융회사	자				제6조제1항제2호부터 제4호까지의 어느 하나에 해당하는 자인 경우(여신전문금융회사인 경우만 해당한다) 3.
제53조제4항	[None, None, 53, 4]							제53조제4항 또는
제53조의3제2항	[]	REGULATION	위반 사유		위반	금융위원회의 명령·조치	PROHIBITIVE	제53조의3제2항에 따른 금융위원회의 명령이나 조치를 위반한 경우 4. 등록을 한 날부터 1년 이내에 등록한 업에 관하여 영업을 시작하지 아니하거나 영업을 시작한 후 정당한 사유 없 이 1년 이상 계속하여 영업을 하지 아니한 경우 5. 법인의 합병ㆍ파산ㆍ폐업 등으로 사실상 영업을 끝낸 경우 6. 「금융소비자 보호에 관한 법률」
제51조제1항제3호부터 제5호까지	[None, None, 51, 1]	REGULATION	해당 경우					제51조제1항제3호부터 제5호까지의 어느 하나에 해당하는 경우 [전문개정 2009. 2. 6.]
제58조	[]	PENALTY	과징금	금융위원회		여신전문금융회사	MANDATORY	제58조(과징금) ① 금융위원회는 여신전문금융회사가
제46조	[]							
