article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제33조	[]	PROCEDURE	허가ㆍ등록 및 인가의 신청					제33조(허가ㆍ등록 및 인가의 신청 등) ①
제28조	[]							
제29조	[]							제29조 및
제45조	[]	PROCEDURE	신청서 제출	신청인	제출	신청서	MANDATORY	제45조에 따라 허가ㆍ인가를 받거나 등록을 하고자 하는 자는 대통령령이 정하는 바에 따라 신청서를 금융위원회에 제출하여야 한다. <개정 2008. 2. 29., 2013. 5. 22.> ②금융위원회는 제1항의 규정에 따라 신청서를 접수한 때에는 대통령령이 정하는 바에 따라 허가, 등록 또는 인가 를 하고 그 결과를 신청인에게 통보하여야 한다.<개정 2008. 2. 29., 2013. 5. 22.> ③금융위원회는
제28조	[]							제28조,
제29조	[]							제29조 및
제45조	[]	REGULATION	관보 공고		공고하고 알리다	내용	MANDATORY	제45조에 따라 허가, 등록 또는 인가를 한 때에는 지체 없이 그 내용을 관보에 공고하고 컴퓨터통신 등을 이용하여 일반인에게 알려야 한다.<개정 2008. 2. 29., 2013. 5. 22.> [제목개정 2013. 5. 22.]
제33조의2	[]	DEFINITION	예비허가				DEFINITIONAL	제33조의2(예비허가) ①
제28조제1항	[]	PROCEDURE	예비허가	금융위원회	결정	예비허가 여부	MANDATORY	제28조제1항에 따른 허가(이하 이 조에서 “본허가”라 한다)를 받으려는 자는 미리 금융위원회 에 예비허가를 신청할 수 있다. ② 금융위원회는 제1항에 따른 예비허가 여부를 결정할 때에는 예비허가를 받으려는 자가 본허가 요건을 모두 충족 할 수 있는지를 확인하여야 한다. ③ 금융위원회는 제2항에 따른 예비허가에 조건을 붙일 수 있다. ④ 금융위원회는 예비허가를 받은 자가 본허가를 신청하는 경우에는 제3항에 따른 예비허가 조건을 이행하였는지 와 본허가 요건을 모두 충족하는지를 확인한 후 본허가 여부를 결정하여야 한다. ⑤ 예비허가에 관하여는
제33조제1항 및 제2항	[]	REGULATION	준용		준용	제33조제1항 및 제2항	MANDATORY	제33조제1항 및 제2항을 준용한다. [본조신설 2013. 5. 22.]
제33조의3	[]	REGULATION	변경허가·변경등록					제33조의3(변경허가ㆍ변경등록)
제28조	[]	PROCEDURE	대주주 변경	전자금융업자	변경 허가를 받다	변경 허가	MANDATORY	제28조제1항에 따라 허가를 받거나 같은 조 제2항에 따라 등록한 전자금융업자는 대 주주가 변경된 경우에는 그 사유가 발생한 날부터 15일 이내에 대통령령으로 정하는 바에 따라 금융위원회의 변경 허가를 받거나 변경된 사항을 금융위원회에 변경등록하여야 한다. [본조신설 2025. 12. 16.] [시행일: 2026. 12. 17.]
제33조의3	[]							
제34조	[]	REGULATION	등록 말소					제34조(신청에 따른 등록의 말소) ①
제28조제2항	[]							
제29조	[]	PROCEDURE	등록 말소		신청	등록	PERMISSIVE	제29조의 규정에 따라 등록을 한 자는 대통령령이 정하는 바에 따라 그 등록의 말소를 신청할 수 있다. ②금융위원회는 제1항의 규정에 따른 신청이 있는 때에는 지체 없이 그 등록을 말소한다.<개정 2008. 2. 29.> ③금융위원회는 제2항의 규정에 따라 등록을 말소한 때에는 지체 없이 그 내용을 관보에 공고하고 컴퓨터통신 등을 이용하여 일반인에게 알려야 한다.<개정 2008. 2. 29.>
제35조	[]	REGULATION	겸업제한					제35조(겸업제한) ①
제28조제1항	[]	REGULATION	업무 겸영 금지	전자금융업자	겸영	업무	PROHIBITIVE	제28조제1항의 규정에 따라 허가를 받은 전자금융업자는 다음 각 호의 업무가 아닌 업무는 이를 겸영하지 못한다.
제28조제2항	[]	REGULATION	업무		등록	업무	PROHIBITIVE	제28조제2항 각 호의 업무(등록한 경우에 한한다) 2.
제28조제1항	[]	REGULATION	업무				DEFINITIONAL	제28조제1항의 규정에 따라 허가를 받은 업무 및 제1호의 업무를 행하기 위하여 필요한 업무로서 대통령령이 정 하는 업무 ②제1항의 규정에 불구하고
제28조제1항	[]	REGULATION	업무 아닌 업무	전자금융업자	행하다	업무 아닌 업무	PERMISSIVE	제28조제1항의 규정에 따라 허가를 받은 전자금융업자는 전자화폐 미상환잔액 전부에 대하여 대통령령이 정하는 금융회사로부터 지급보증을 받거나 상환보증보험에 가입한 경우에는 제1항 각 호의 규 정에서 정한 업무 아닌 업무를 행할 수 있다.
제35조의2	[]	DEFINITION	소액후불결제업무	선불업자	영위하다	소액후불결제업무		제35조의2(소액후불결제업무의 겸영) ① 선불업자는 대통령령으로 정하는 바에 따라 금융위원회의 승인을 얻어 재화 또는 용역의 대가의 지급을 위하여 하는 업무로서 이용자의 선불충전금이 부족한 경우에 그 부족분에 대하여 선불 업자 스스로의 신용으로 가맹점에 그 대가를 지급하는 업무(이하 “소액후불결제업무”라 한다)를 할 수 있다. ② 선불업자는 소액후불결제업무를 영위할 때 다음 각 호의 행위를 하여서는 아니 된다. 1. 선불충전금을 소액후불결제업무의 재원(財源)으로 하는 행위 2. 소액후불결제업무 이용자에게 금전의 대부 또는 융자를 하는 행위 3. 그 밖에 이용자 보호 및 건전한 거래질서를 저해할 우려가 있는 행위로서 대통령령으로 정하는 행위 ③ 제1항 및 제2항에서 규정한 사항 외에 소액후불결제업무의 범위, 이용한도, 총제공한도, 경영 건전성 관리, 신용 정보 관리, 채권회수 관리 방안, 이용자 보호 방안, 그 밖에 필요한 사항은 대통령령으로 정한다. [본조신설 2023. 9. 14.]
제36조	[]	REGULATION	유사명칭 사용금지				PROHIBITIVE	제36조(유사명칭의 사용금지) ①
제2조제15호	[None, None, 2, 15]	REGULATION	전자화폐 명칭 사용	전자화폐가 아닌 것	사용	전자화폐 명칭	PROHIBITIVE	제2조제15호의 전자화폐가 아닌 것에는 전자화폐라는 명칭을 사용하지 못한다. ②
제28조제1항	[None, None, 28, 1]	REGULATION	전자화폐	허가를 받지 않은 자	사용	전자화폐 명칭	PROHIBITIVE	제28조제1항의 규정에 따라 허가를 받지 아니한 자는 그 상호 중에 전자화폐라는 명칭을 사용하지 못한다.
제36조의2	[]	REGULATION	행위규칙	선불업자	행위 금지	재무건전성 요건을 충족하지 아니한 자가 선불전자지급수단의 할인발행 또는 적립금 지급 등 이용자에게 경제적 이익을 부여하는 행위	PROHIBITIVE	제36조의2(선불업자의 행위규칙) 선불업자는 다음 각 호에서 정하는 행위를 하여서는 아니 된다. 1. 대통령령으로 정하는 재무건전성 요건을 충족하지 아니한 자가 선불전자지급수단의 할인발행 또는 적립금 지급 등 이용자에게 경제적 이익을 부여하는 행위 2. 제1호의 해당 금액을
제25조의2	[]	REGULATION	선불전자지급수단 이용 제한				PROHIBITIVE	제25조의2에 따라 별도관리하지 아니하고 경제적 이익을 부여하는 행위 3. 대통령령으로 정하는 기간 내에 이용자에게 통지하지 아니하고 이용자에게 불리하게 선불전자지급수단을 이용 할 수 있는 가맹점을 축소하거나 선불전자지급수단의 이용조건을 변경하는 행위 4. 그 밖에 이용자 보호 또는 건전한 거래질서를 저해할 우려가 있는 행위로서 대통령령으로 정하는 행위 [본조신설 2023. 9. 14.]
제36조의3	[]	REGULATION	전자지급결제대행업자	전자지급결제대행업자	정산	대가	MANDATORY	제36조의3(전자지급결제대행업자의 행위규칙) ① 전자지급결제대행업자는 전자지급결제대행 계약에서 정한 기한 내에 수수한 대가를 정산하여 지급하여야 한다. 다만, 대통령령으로 정하는 정당한 사유가 있는 경우에는 그러하지 아니 하다. ② 금융위원회는 전자지급결제대행업자가 제1항을 위반한 경우 기간을 정하여 시정을 명할 수 있다. [본조신설 2025. 12. 16.] [시행일: 2026. 12. 17.]
제36조의3	[]							
제37조	[]	REGULATION	가맹점의 금지행위	가맹점	거절·불리하게 대우·부담·해당 행위		PROHIBITIVE	제37조(가맹점의 준수사항 등) ①가맹점은 직불전자지급수단이나 선불전자지급수단 또는 전자화폐(이하 “전자화폐등 ”이라 한다)에 의한 거래를 이유로 재화 또는 용역의 제공 등을 거절하거나 이용자를 불리하게 대우하여서는 아니된 다. ②가맹점은 이용자로 하여금 가맹점수수료를 부담하게 하여서는 아니 된다. ③가맹점은 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다. 다만,
제2조제20호나목	[]	REGULATION	가맹점	가맹점이 아닌 자	거래를 하다	가맹점의 이름	PROHIBITIVE	제2조제20호나목에 따른 가맹점 은 제1호ㆍ제4호 및 제5호를 적용하지 아니한다.<개정 2023. 9. 14.> 1. 재화 또는 용역의 제공 등이 없이 전자화폐등에 의한 거래를 한 것으로 가장(假裝)하는 행위 2. 실제 매출금액을 초과하여 전자화폐등에 의한 거래를 하는 행위 3. 다른 가맹점 이름으로 전자화폐등에 의한 거래를 하는 행위 4. 가맹점의 이름을 타인에게 빌려주는 행위 5. 전자화폐등에 의한 거래를 대행하는 행위 ④가맹점이 아닌 자는 가맹점의 이름으로 전자화폐등에 의한 거래를 하여서는 아니 된다. ⑤
제2조제20호나목	[]	REGULATION	가맹점 의무	가맹점	준수	각 호의 사항	MANDATORY	제2조제20호나목에 따른 가맹점은 다음 각 호의 사항을 준수하여야 한다.<신설 2023. 9. 14.> 1. 재화 또는 용역의 제공 등을 하는 자의 신용정보(「신용정보의 이용 및 보호에 관한 법률」
제2조	[]	REGULATION	이용자 보호	사업자	제공	금융회사 및 전자금융업자	MANDATORY	제2조제1호에 따른 신용정보를 말한다) 및 전자화폐등에 의한 거래를 대행한 내용을 금융회사 및 전자금융업자에게 제공할 것 법제처 21 국가법령정보센터 전자금융거래법 2. 재화 또는 용역의 제공 등을 하는 자의 상호 및 주소를 이용자 등이 알 수 있도록 할 것 3. 이용자 등이 거래취소 또는 환불 등을 요구하는 경우 이에 따를 것 4. 그 밖에 이용자 보호 및 건전한 거래질서를 위하여 대통령령으로 정하는 사항
제38조	[]	ACTOR	가맹점 모집	금융회사 또는 전자금융업자	확인	영업여부	MANDATORY	제38조(가맹점의 모집 등) ①금융회사 또는 전자금융업자가 가맹점을 모집하는 경우에는 가맹점이 되고자 하는 자의 영업여부 등을 확인하여야 한다. 다만, 「여신전문금융업법」
제16조의2	[]	REGULATION	손실 전가 금지	금융회사 또는 전자금융업자	손실을 전가하다	가맹점	PROHIBITIVE	제16조의2의 규정에 따라 이미 확인을 한 가맹점인 경우 에는 그러하지 아니하다. <개정 2013. 5. 22.> ②금융회사 또는 전자금융업자는 다음 각 호의 어느 하나에 해당하는 거래에 따른 손실을 가맹점에 떠넘길 수 없다. 다만, 금융회사 또는 전자금융업자가 그 거래에 대하여 그 가맹점의 고의 또는 중대한 과실을 증명하는 경우에는 그 손실의 전부 또는 일부를 가맹점의 부담으로 할 수 있다는 취지의 계약을 가맹점과 체결한 경우에는 그러하지 아니 하다.<개정 2013. 5. 22.> 1. 분실되거나 도난된 전자화폐등에 의한 거래 2. 위조되거나 변조된 전자화폐등에 의한 거래 ③금융회사 또는 전자금융업자는 다음 각 호의 사항을 금융위원회가 정하는 방법에 따라 가맹점에 알려야 한다.<개 정 2008. 2. 29., 2013. 5. 22.> 1. 가맹점수수료 2. 제2항의 규정에 따른 가맹점에 대한 책임 3.
제37조제4항	[]	ACTOR	가맹점	금융회사 또는 전자금융업자		가맹점		제37조의 규정에 따른 가맹점의 준수사항 ④금융회사 또는 전자금융업자는 가맹점이
제37조	[5, None, 37, None]	REGULATION	가맹점계약 해지	가맹점	해지	가맹점계약	MANDATORY	제37조의 규정을 위반하여 형의 선고를 받거나 관계 행정기관으로부터 위반사실에 대하여 서면통보를 받는 등 대통령령이 정하는 사유에 해당하는 때에는 특별한 사유가 없는 한 지체 없 이 가맹점계약을 해지하여야 한다.<개정 2013. 5. 22.> 제5장 전자금융업무의 감독
제39조	[]	REGULATION	감독 및 검사	금융감독원	감독 및 검사		MANDATORY	제39조(감독 및 검사) ①금융감독원(「금융위원회의 설치 등에 관한 법률」
제24조	[]	ACTOR	금융감독원	금융감독원	감독한다	금융회사 및 전자금융업자	MANDATORY	제24조제1항의 규정에 따른 “금융감독원”을 말한다. 이하 같다)은 금융위원회의 지시를 받아 금융회사 및 전자금융업자에 대하여 이 법 또는 이 법에 의한 명령 의 준수여부를 감독한다. <개정 2008. 2. 29., 2013. 5. 22.> ②금융감독원장은 제1항의 규정에 따른 감독을 위하여 필요한 때에는 금융회사 또는 전자금융업자로 하여금 그 업 무 및 재무상태에 관한 보고를 하게 할 수 있다.<개정 2008. 2. 29., 2013. 5. 22., 2016. 1. 27.> ③금융감독원장은 금융회사 및 전자금융업자의 전자금융업무와 그와 관련된 재무상태를 검사하고, 검사를 위하여 필요하다고 인정하는 때에는 금융회사 및 전자금융업자에 대하여 업무와 재무상태에 관한 자료의 제출 또는 관계 인의 출석을 요구할 수 있다.<개정 2013. 5. 22.> ④제3항의 규정에 따라 검사를 하는 자는 그 권한을 표시하는 증표를 지니고 이를 관계인에게 내보여야 한다. ⑤금융감독원장은 제3항의 규정에 따라 검사를 한 때에는 그 결과를 금융위원회가 정하는 바에 따라 금융위원회에 보고하여야 한다.<개정 2008. 2. 29.> ⑥금융위원회는 금융회사 또는 전자금융업자가 이 법 또는 이 법에 따른 명령을 위반하여 금융회사 또는 전자금융 업자의 건전한 운영을 해할 우려가 있다고 인정하는 때에는 금융감독원장의 건의에 따라 다음 각 호의 어느 하나에 해당하는 조치를 하거나 금융감독원장으로 하여금 제1호부터 제3호까지에 해당하는 조치를 하게 할 수 있다.<개정 2008. 2. 29., 2013. 5. 22., 2017. 4. 18.> 1. 위반행위에 대한 시정명령 2. 금융회사 또는 전자금융업자에 대한 주의 또는 경고 3. 임원과 직원에 대한 주의, 경고 또는 문책의 요구 4. 임원(「금융회사의 지배구조에 관한 법률」
제2조제5호	[None, None, 2, 5]	REGULATION	제외	업무집행책임자	제외		MANDATORY	제2조제5호에 따른 업무집행책임자는 제외한다. 이하
제39조의2	[]	REGULATION	해임권고 및 직무정지				PERMISSIVE	제39조의2에서 같다)의 해임권고 또는 직무정지 법제처 22 국가법령정보센터 전자금융거래법
제39조의2	[]	PROCEDURE	퇴임한 임원 등에 대한 조치 내용의 통보	금융위원회				제39조의2(퇴임한 임원 등에 대한 조치 내용의 통보) ① 금융위원회(
제39조제6항	[]	ACTOR	조치 권한	금융감독 원장	조치를 할 수 있다	금융회사 또는 전자금융업자	PERMISSIVE	제39조제6항에 따라 조치를 할 수 있는 금융감독 원장을 포함한다)는 금융회사 또는 전자금융업자의 퇴임한 임원 또는 퇴직한 직원(「금융회사의 지배구조에 관한 법 률」
제2조제5호	[]	REGULATION	업무집행책임자		포함	업무집행책임자	PERMISSIVE	제2조제5호에 따른 업무집행책임자를 포함한다)이 재임 또는 재직 중이었더라면
제39조제6항	[None, None, 39, 6]	REGULATION	통보	금융회사 또는 전자금융업자의 장	통보	조치의 내용	PERMISSIVE	제39조제6항제3호 또는 제4호에 해당하는 조치를 받았을 것으로 인정되는 경우에는 그 조치의 내용을 해당 금융회사 또는 전자금융업자의 장에 통보할 수 있다. ② 제1항에 따른 통보를 받은 금융회사 또는 전자금융업자의 장은 이를 퇴임·퇴직한 해당 임직원에게 통보하고, 그 내용을 기록·유지하여야 한다. [본조신설 2017. 4. 18.]
제40조	[]	REGULATION	외부주문등에 대한 감독 및 검사	금융회사 및 전자금융업자	준수	기준	MANDATORY	제40조(외부주문등에 대한 감독 및 검사) ①금융회사 및 전자금융업자는 전자금융거래와 관련하여 전자금융보조업자와 제휴, 위탁 또는 외부주문(이하 이 조에서 “외부주문등”이라 한다)에 관한 계약을 체결하거나 변경하는 때(전자금융보조업자가 다른 전자금융보조업자와 외부주문등에 관한 계약을 체결하거나 변경하는 때를 포함한다)에는 전자금융거래의 안전성 및 신뢰성과 금융회사 및 전자금융업자의 건전성을 확보할 수 있도록 금융위원회가 정하는 기준을 준수하여야 한다. <개정 2008. 2. 29., 2013. 5. 22.> ②금융위원회는 제1항의 규정에 따른 계약 내용이 금융회사 또는 전자금융업자의 경영의 건전성 및 이용자의 권익을 침해하는 것이라고 인정하는 때에는 그 금융회사 또는 전자금융업자에 대하여 관련 계약 내용의 시정 또는 보완을 지시할 수 있다.<개정 2008. 2. 29., 2013. 5. 22.> ③금융감독원장은 제1항의 규정에 따른 외부주문등과 관련하여 금융회사 또는 전자금융업자에 대한 검사를 하는 경우에는 금융위원회가 정하는 기준에 따라 그 전자금융보조업자에 대한 자료제출을 요구할 수 있다.<개정 2008. 2. 29., 2013. 5. 22.> ④ 금융감독원장은 전자금융보조업자가 제3항에 따른 자료를 제출하지 아니하거나 부실한 자료를 제출한 경우에는 해당 전자금융보조업자에 대하여 조사를 할 수 있다.<신설 2013. 5. 22.> ⑤ 금융감독원장은 제4항에 따른 조사를 위하여 필요하다고 인정하는 경우에는 전자금융보조업자에게 다음 각 호의 사항을 요구할 수 있다.<신설 2013. 5. 22.> 1. 조사사항에 관한 진술서의 제출 2. 조사에 필요한 장부ㆍ서류, 그 밖의 물건의 제출 3. 관계인의 출석 ⑥ 정보기술부문의 정보보호와 관련된 업무를 위탁받은 전자금융보조업자는 해당 업무를 제3자에게 재위탁하여서는 아니 된다. 다만, 전자금융거래정보의 보호 및 안전한 처리를 저해하지 아니하는 범위에서 금융위원회가 인정하는 경우에는 그러하지 아니하다.<신설 2014. 10. 15.> ⑦ 제4항에 따른 조사에 관하여는
제39조제4항	[]	REGULATION	제39조제4항		준용	제39조제4항	MANDATORY	제39조제4항을 준용한다.<신설 2013. 5. 22., 2014. 10. 15.> [제목개정 2013. 5. 22.]
제41조	[]	ACTOR	자료제출 요구	한국은행	요구	자료	PERMISSIVE	제41조(한국은행의 자료제출 요구 등) ①한국은행은 금융통화위원회가 전자지급거래와 관련하여 통화신용정책의 수행 및 지급결제제도의 원활한 운영을 위하여 필요하다고 인정하는 때에는 금융회사 및 전자금융업자에 대하여 자료제출을 요구할 수 있다. 이 경우 요구하는 자료는 금융회사 및 전자금융업자의 업무부담을 고려하여 필요한 최소한의 범위로 한정하여야 한다. <개정 2013. 5. 22.> ②한국은행은 금융통화위원회가 통화신용정책의 수행을 위하여 필요하다고 인정하는 때에는 전자화폐발행자 및
제28조제2항제1호	[]	REGULATION	검사 요구	금융회사 및 전자금융업자	요구할 수 있다	검사	PERMISSIVE	제28조제2항제1호의 업무를 행하기 위하여 등록한 금융회사 및 전자금융업자에 대하여 금융감독원에 검사를 요구하거나 한국은행과의 공동검사를 요구할 수 있다.<개정 2013. 5. 22.> ③제1항 및 제2항의 요구 방법 및 절차는 「한국은행법」
제87조	[]							제87조 및
제88조	[]	CONCEPT	제88조 규정					제88조의 규정과 「금융위원회의 설치 등에 관한 법률」
	[]	REGULATION	규정 준용		준용한다	제62조	MANDATORY	제62조의 규정을 준용한다.<개정 2008. 2. 29.>
제42조	[]	REGULATION	회계처리 구분 및 건전경영지도	금융회사 및 전자금융업자	분석	업무 성과	PERMISSIVE	제42조(회계처리 구분 및 건전경영지도) ①금융회사 및 전자금융업자는 자금운용과 전자금융거래와 관련한 업무의 성과를 분석할 수 있도록
제28조제1항 및 제2항	[]	REGULATION	보고서 제출	금융회사	제출	보고서	MANDATORY	제28조제1항 및 제2항에 규정된 업무별로 다른 업무와 구분하여 회계처리하고, 금융위원회 법제처 23 국가법령정보센터 전자금융거래법 가 정하는 바에 따라 전자금융거래와 관련한 업무 및 경영실적에 관한 보고서를 작성하여 금융위원회에 제출하여야 한다. <개정 2008. 2. 29., 2013. 5. 22., 2014. 10. 15.> ②금융위원회는 전자금융거래와 관련한 업무를 수행하는 금융회사 또는 전자금융업자의 건전경영을 지도하고 전 자금융사고를 예방하기 위하여 대통령령이 정하는 바에 따라 다음 각 호의 사항에 관한 경영지도기준을 정할 수 있다.<개정 2008. 2. 29., 2013. 5. 22.> 1. 자본의 적정성에 관한 사항 2. 자산의 건전성에 관한 사항 3. 유동성에 관한 사항 4. 그 밖에 경영의 건전성 확보를 위하여 필요한 사항 ③금융위원회는
제28조제1항	[None, None, 28, 1]	REGULATION	경영개선	금융회사·전자금융업자	요구	조치	PERMISSIVE	제28조제1항에 따라 허가를 받거나 같은 조 제2항에 따라 등록한 금융회사 또는 전자금융업자가 제2항의 경영지도기준을 충족하지 못하는 등 경영의 건전성을 크게 해할 우려가 있다고 인정하는 때에는 자본금의 증액, 이익배당의 제한 등 경영개선을 위하여 필요한 조치를 요구할 수 있다.<개정 2008. 2. 29., 2013. 5. 22., 2025. 12. 16.> ④
제28조제1항	[None, None, 28, 1]	REGULATION	경영지도기준	금융회사·전자금융업자	조치	제2항의 경영지도기준	PERMISSIVE	제28조제1항의 규정에 따라 허가를 받은 금융회사 또는 전자금융업자의 재무상태가 제2항의 경영지도기준에 미 달하거나 거액의 금융사고 또는 부실채권의 발생으로 인하여 제2항의 경영지도기준에 미달하게 될 것이 명백하다 고 판단되는 때에 필요한 조치 등에 관하여는 「금융산업의 구조개선에 관한 법률」
제10조	[]							제10조
제11조제1항ㆍ제4항ㆍ제5항	[]							
제13조의2	[]							
제14조	[]							제14조,
제14조의2	[]							
제14조의4	[]							제14조의4까지,
제14조의7	[]							제14조의7,
제15조	[]							
제19조	[]							제19조까지,
제27조	[]							제27조 및
제28조	[]	REGULATION	제28조		준용	제28조	MANDATORY	제28조를 준용한다.<개정 2013. 5. 22.>
제42조의2	[]	REGULATION	이용자 보호	금융위원회		선불업자		제42조의2(이용자 등의 보호) ① 금융위원회는 선불업자가
제25조의2	[]	REGULATION	선불충전금 별도관리	전자지급결제대행업자	충족하지 못하다	선불충전금 별도관리 기준		제25조의2에 따른 선불충전금 별도관리의 기준을 충족하지 못하거나 전자지급결제대행업자가
제25조의4	[]	REGULATION	이용자 보호		시정을 명하거나 요구	선불업자·전자지급결제대행업자	PERMISSIVE	제25조의4에 따른 정산대상금액 외부관리의 기준을 충족하지 못하는 등 이용자 등의 이익을 크게 해칠 우려가 있다고 인정되는 때에는 선불업자 또는 전자지급결제대행업자에게 시정을 명하거나 이용자 등의 보호를 위하여 필요한 조치를 하도록 요구할 수 있다. ② 전자금융업자는 이용자 등을 보호하기 위하여 필요한 사항으로서 대통령령으로 정하는 사항을 금융위원회가 정 하는 바에 따라 공시하여야 한다. [본조신설 2025. 12. 16.] [시행일: 2025.12.16]
제42조의2제1항	[]							제42조의2제1항(
제25조의2	[]	REGULATION	선불충전금 별도관리 기준					제25조의2에 따른 선불충전금 별도관리의 기준에 관한 부분으로 한정한다) [시행일: 2026. 12. 17.]
제42조의2	[]							
제43조	[]	REGULATION	허가와 등록의 취소	금융위원회	취소	금융회사·전자금융업자	MANDATORY	제43조(허가와 등록의 취소 등) ①금융위원회는 금융회사 또는 전자금융업자가 다음 각 호의 어느 하나에 해당하는 때 에는
Unknown	[]	REGULATION	Unknown					제28조의 규정에 따른 허가 또는 등록을 취소할 수 있다. <개정 2008. 2. 29., 2013. 5. 22.> 1. 허위 그 밖의 부정한 방법으로
제28조	[]	REGULATION	허가·등록		받다·등록하다	허가·등록		제28조의 규정에 따른 허가를 받거나 등록을 한 때 2.
제32조	[]	REGULATION	업무 정지	금융위원회	정지 명령	관련 업무	PERMISSIVE	제32조제1호 내지 제5호에 해당하는 때 3. 제2항의 규정에 따른 업무의 정지명령을 위반한 때 4. 정당한 사유 없이 1년 이상 계속하여 영업을 하지 아니한 때 5. 법인의 합병이나 파산이나 영업의 폐지 등으로 사실상 영업을 종료한 때 ②금융위원회는 금융회사 또는 전자금융업자가 다음 각 호의 어느 하나에 해당하는 때에는 6월의 범위 안에서 기간 을 정하여 관련 업무의 전부 또는 일부의 정지를 명할 수 있다.<개정 2008. 2. 29., 2013. 5. 22., 2016. 3. 29., 2023. 9. 14.> 1.
제6조제1항ㆍ제2항	[]							제6조제1항ㆍ제2항
제16조제1항~제4항	[]							
제19조제1항	[]							
제21조	[]							
Unknown	[]	REGULATION	Unknown					제21조의5제2항,
제25조의 2제1항	[]							
제35조	[]							
제35조의2제2항ㆍ제3항	[]							제35조의2제2항ㆍ제3항
제36조	[]							제36조 또는
제38조제3항ㆍ제4항	[]	REGULATION	위반		위반	규정		제38조제3항ㆍ제4항의 규정을 위반한 때 2.
제8조제2항 및 제3항	[]	PENALTY	오류 조사 및 처리		조사 및 처리하지 않다	오류		제8조제2항 및 제3항을 위반하여 오류를 조사하여 처리를 하지 아니한 때 3.
제23조	[]							제23조,
제39조제6항	[]							
제40조제2항	[None, None, 40, 2]							제40조제2항 또는
제42조제3항	[]	REGULATION	금융위원회 조치 위반		위반	조치·지시·명령	PROHIBITIVE	제42조제3항의 규정에 따른 금융위원회의 조치나 지시 또는 명령을 어긴 때
제30조제4항	[]	REGULATION	전자금융거래 업무 지속					제30조제4항에서 정한 신고를 하지 아니하거나 기한 내 요건을 갖추지 아니한 때 ③금융회사 또는 전자금융업자는 제1항 및 제2항의 규정에 따라 업무의 전부 또는 일부가 정지되거나 허가 또는 등 록이 취소된 경우에도 그 처분 전에 행하여진 전자금융거래의 지급 및 결제를 위한 업무를 계속하여 행할 수 있다. <개정 2013. 5. 22.> ④금융위원회는 제1항의 규정에 따라 허가 또는 등록을 취소한 때에는 지체 없이 그 내용을 관보에 공고하고 컴퓨 터통신 등을 이용하여 일반인에게 알려야 한다.<개정 2008. 2. 29.>
제43조	[]	REGULATION	허가와 등록의 취소	금융위원회	취소	금융회사 또는 전자금융업자	MANDATORY	제43조(허가와 등록의 취소 등) ①금융위원회는 금융회사 또는 전자금융업자가 다음 각 호의 어느 하나에 해당하는 때 에는
제28조	[]	REGULATION	허가·등록 취소		취소	허가·등록	PERMISSIVE	제28조의 규정에 따른 허가 또는 등록을 취소할 수 있다. <개정 2008. 2. 29., 2013. 5. 22., 2025. 12. 16.> 1. 허위 그 밖의 부정한 방법으로
제28조	[]	REGULATION	허가·등록		허가를 받다 또는 등록을 하다			제28조의 규정에 따른 허가를 받거나 등록을 한 때 2.
제32조	[]	REGULATION	업무정지명령 위반 등					제32조제1호 내지 제5호에 해당하는 때 3. 제2항의 규정에 따른 업무의 정지명령을 위반한 때 4. 정당한 사유 없이 1년 이상 계속하여 영업을 하지 아니한 때 5. 법인의 합병이나 파산이나 영업의 폐지 등으로 사실상 영업을 종료한 때 6. 5년 이내에 동일한 사유로 제2항에 따른 업무정지명령을 대통령령으로 정하는 횟수 이상 받은 때 7.
제33조의3	[]	REGULATION	변경허가		받지 않다	변경허가 및 변경등록	PROHIBITIVE	제33조의3에 따른 변경허가를 받지 아니하거나 변경등록을 하지 아니하고
제28조	[]	REGULATION	업무 정지	금융위원회	정지 명령	관련 업무	PERMISSIVE	제28조제1항 또는 같은 조 제2항 각 호의 업무를 하거나 거짓 또는 부정한 방법으로 변경허가를 받거나 변경등록을 한 때 ②금융위원회는 금융회사 또는 전자금융업자가 다음 각 호의 어느 하나에 해당하는 때에는 6월의 범위 안에서 기간 을 정하여 관련 업무의 전부 또는 일부의 정지를 명할 수 있다.<개정 2008. 2. 29., 2013. 5. 22., 2016. 3. 29., 2023. 9. 14., 2025. 12. 16.> 1.
제6조제1항ㆍ제2항	[]							제6조제1항ㆍ제2항
제16조제1항부터 제4항까지	[]							제16조제1항부터 제4항까지,
제19조제1항	[]							
제21조제1항ㆍ제2항	[]							제21조제1항ㆍ제2항
제21조의5제2항	[]							제21조의5제2항
Unknown	[]	REGULATION	Unknown					제25조의 2제1항,
제25조의4제1항	[]							제25조의4제1항
제35조	[]							
제35조의2제2항ㆍ제3항	[]							제35조의2제2항ㆍ제3항
제36조	[]							제36조 또는
제38조제3항ㆍ제4항	[]	REGULATION	규정 위반		위반	규정		제38조제3항ㆍ제4항의 규정을 위반한 때 2.
제8조제2항 및 제3항	[]	PENALTY	오류 조사 및 처리 미이행		조사 및 처리하지 않다	오류	PROHIBITIVE	제8조제2항 및 제3항을 위반하여 오류를 조사하여 처리를 하지 아니한 때 3.
제23조	[]							
제39조제6항	[]							
제40조제2항	[]							제40조제2항
제42조제3항	[]							제42조제3항 또는
