article_number	structural_index	entity_type	concept	subject	action	object	legal_force	full_text
제191조	[]	REGULATION	손해배상 보장	금융위원회	할 수 있다	자산 예탁	PERMISSIVE	금융위원회는 보험계리업자 또는 손해사정업자가 그 업무를 할 때 고의 또는 과실로 타인에 게 손해를 발생하게 한 경우 그 손해의 배상을 보장하기 위하여 보험계리업자 또는 손해사정업자에게 금융위원회가 지정하는 기관에의 자산 예탁, 보험 가입, 그 밖에 필요한 조치를 하게 할 수 있다. [전문개정 2010. 7. 23.] 법제처 50 국가법령정보센터 보험업법
제192조	[]	REGULATION	감독	금융위원회	정지·해임	업무	PERMISSIVE	제192조(감독) ① 금융위원회는 보험계리사ㆍ선임계리사ㆍ보험계리업자ㆍ손해사정사 또는 손해사정업자가 그 직무를 게을리하거나 직무를 수행하면서 부적절한 행위를 하였다고 인정되는 경우에는 6개월 이내의 기간을 정하여 업무의 정지를 명하거나 해임하게 할 수 있다. <개정 2014. 10. 15.> ② 보험계리업자 및 손해사정업자에 관하여는
제131조제1항	[None, None, 131, 1]							제131조제1항ㆍ
제133조	[]							제133조 및
제134조제1항	[12, None, 134, 1]	DEFINITION	보 험회사	보 험회사	본다	보험계리업자	DEFINITIONAL	제134조제1항을 준용한다. 이 경우 “보 험회사” 는 각각 “보험계리업자”, “손해사정업자”로 본다. [전문개정 2010. 7. 23.] 제12장 보칙 <개정 2010. 7. 23.>
제193조	[]	REGULATION	공제에 대한 협의	금융위원회	협의 요구	공제업을 운영하는 자	PERMISSIVE	제193조(공제에 대한 협의) ① 금융위원회는 법률에 따라 운영되는 공제업과 이 법에 따른 보험업 간의 균형 있는 발전을 위하여 필요하다고 인정하는 경우에는 그 공제업을 운영하는 자에게 기초서류에 해당하는 사항에 관한 협의를 요구하거나 그 공제업 관련 중앙행정기관의 장에게 재무건전성에 관한 사항에 관한 협의를 요구할 수 있다. <개정 2020. 12. 8.> ② 제1항의 요구를 받은 자는 정당한 사유가 없으면 그 요구에 따라야 한다. ③ 제1항에 따른 중앙행정기관의 장은 공제업의 재무건전성 유지를 위하여 필요하다고 인정하는 경우에는 공제업을 운영하는 자에 대한 공동검사에 관한 협의를 금융위원회에 요구할 수 있다.<신설 2020. 12. 8.> [전문개정 2010. 7. 23.]
제194조	[]	REGULATION	업무의 위탁	업무	위탁	보험협회	MANDATORY	제194조(업무의 위탁) ① 다음 각 호의 업무는 보험협회에 위탁한다. 1.
제84조	[]	REGULATION	등록업무	보험설계사	등록	업무	MANDATORY	제84조에 따른 보험설계사의 등록업무 2.
제87조	[]	REGULATION	등록업무	업무	위탁한다	금융감독원장	MANDATORY	제87조에 따른 보험대리점의 등록업무 ② 다음 각 호의 업무는 금융감독원장에게 위탁한다. 1.
제89조	[]	REGULATION	등록업무	보험중개사	등록		MANDATORY	제89조에 따른 보험중개사의 등록업무 2.
제182조	[]	REGULATION	등록업무	보험계리사	등록	업무	MANDATORY	제182조에 따른 보험계리사의 등록업무 3.
제183조	[None, None, 183, 4]	PROCEDURE	등록업무	자	등록	보험계리	MANDATORY	제183조에 따른 보험계리를 업으로 하려는 자의 등록업무 4.
제186조	[]	REGULATION	등록업무	손해사정사	등록	업무	MANDATORY	제186조에 따른 손해사정사의 등록업무 5.
제187조	[]	REGULATION	업무 위탁	금융위원회	위탁할 수 있다	금융감독원장	PERMISSIVE	제187조에 따른 손해사정을 업으로 하려는 자의 등록업무 ③ 금융위원회는 이 법에 따른 업무의 일부를 대통령령으로 정하는 바에 따라 금융감독원장에게 위탁할 수 있다. ④ 금융감독원장은 이 법에 따른 업무의 일부를 대통령령으로 정하는 바에 따라 보험협회의 장, 보험요율 산출기관 의 장 또는
제178조	[]	PROCEDURE	위탁	보험 관계 단체의 장	위탁	기관	PERMISSIVE	제178조에 따른 보험 관계 단체의 장, 자격검정 등을 목적으로 설립된 기관에 위탁할 수 있다. [전문개정 2010. 7. 23.]
제195조	[]	PROCEDURE	허가 등의 공고	금융위원회				제195조(허가 등의 공고) ① 금융위원회는
제4조제1항	[0, 0, 4, 1]	REGULATION	허가		허가		MANDATORY	제4조제1항에 따른 허가를 하거나
제74조제1항	[]							제74조제1항 또는
제134조제2항	[]	PROCEDURE	공고 및 알림	금융위원회	공고하고 알려야 한다	일반인	MANDATORY	제134조제2항에 따라 허가를 취소한 경우에는 지체 없이 그 내용을 관보에 공고하고 인터넷 홈페이지 등을 이용하여 일반인에게 알려야 한다. ② 금융위원회는 다음 각 호의 사항을 인터넷 홈페이지 등을 이용하여 일반인에게 알려야 한다. 1.
Unknown	[]	REGULATION	Unknown					제4조에 따라 허가받은 보험회사 2.
제12조	[None, None, 12, None]	DEFINITION	설치	국내사무소	설치된			제12조에 따라 설치된 국내사무소 3.
제125조	[]	REGULATION	알려야 할 사항	금융감독원장	알려야 한다	일반인	MANDATORY	제125조에 따라 인가된 상호협정 ③ 금융감독원장은 다음 각 호의 사항을 인터넷 홈페이지 등을 이용하여 일반인에게 알려야 한다. 1.
제89조	[]	ACTOR	보험중개사	보험중개사	등록			제89조에 따라 등록된 보험중개사 2.
제182조	[]	ACTOR	보험계리사	보험계리사	등록			제182조에 따라 등록된 보험계리사 및
제183조	[None, None, 183, None]	CONCEPT	보험계리업자	보험계리업자				제183조에 따라 등록된 보험계리업자 3.
제186조	[]	ACTOR	손해사정사	손해사정사	등록			제186조에 따라 등록된 손해사정사 및
제187조	[]	ACTOR	보험협회	보험협회				제187조에 따라 등록된 손해사정업자 ④ 보험협회는
제87조	[]	REGULATION	보험대리점	보험대리점	알리다	일반인	MANDATORY	제87조에 따라 등록된 보험대리점을 인터넷 홈페이지 등을 이용하여 일반인에게 알려야 한다.
제196조	[]	PENALTY	과징금	금융위원회		보험회사		제196조(과징금) ① 금융위원회는 보험회사가
제98조	[]							
제99조	[]							
제105조	[]							
제106조	[]							
제110조	[]							
제111조	[]							제111조,
Unknown	[]	REGULATION	Unknown					제127조,
제127조의3	[]							제127조 의3,
제128조의3	[]							
제131조	[]	REGULATION	과징금	제131조 위반	부과	과징금	PERMISSIVE	제131조를 위반한 경우에는 다음 각 호의 구분에 따라 과징금을 부과할 수 있다. <개정 2017. 4. 18., 2020. 3. 24.> 1. 삭제<2020. 3. 24.> 2.
제98조	[]	REGULATION	특별이익 제공	보험계약자	제공	특별이익	PROHIBITIVE	제98조를 위반하여 특별이익을 제공하거나 제공하기로 약속하는 경우: 특별이익의 제공 대상이 된 해당 보험계약의 연간 수입보험료 이하 3.
제99조제1항	[]	PENALTY	과태료	자	위탁	모집	MANDATORY	제99조제1항을 위반하여 모집을 할 수 있는 자 이외의 자에게 모집을 위탁한 경우: 해당 보험계약의 수입보험료 의 100분의 50 이하 3의2.
제105조제1호	[]	PENALTY	과태료	소유자	소유	부동산	MANDATORY	제105조제1호를 위반하여 업무용 부동산이 아닌 부동산(저당권 등 담보권의 실행으로 취득하는 부동산은 제 외한다)을 소유하는 경우: 업무용이 아닌 부동산 취득가액의 100분의 30 이하 4.
제106조제1항제1호부터 제3호까지	[]	PENALTY	초과한 신용공여액	신용공여자	초과	신용공여액	MANDATORY	제106조제1항제1호부터 제3호까지의 규정에 따른 신용공여 등의 한도를 초과한 경우: 초과한 신용공여액 등의 100분의 30 이하 5.
제106조제1항제5호	[106, 1, 5]	REGULATION	신용공여액	신용공여액	초과하다	한도		제106조제1항제5호에 따른 신용공여의 한도를 초과한 경우: 초과한 신용공여액 이하 6.
제106조제1항제6호	[]	REGULATION	소유한도 초과		초과	채권 또는 주식		제106조제1항제6호에 따른 채권 또는 주식의 소유한도를 초과한 경우: 초과 소유한 채권 또는 주식의 장부가액 합계액 이하 6의2.
제110조제1항	[]	PENALTY	제110조제1항 위반		위반	제110조제1항	MANDATORY	제110조제1항을 위반하여 자금지원 관련 금지행위를 하는 경우: 해당 신용공여액 또는 주식의 장부가액 합계 액의 100분의 30 이하 7.
제111조제1항	[None, None, 111, 1]	PENALTY	신용공여액	신용공여자	위반	신용공여액	MANDATORY	제111조제1항을 위반하여 신용공여를 하거나 자산의 매매 또는 교환 등을 한 경우: 해당 신용공여액 또는 해당 자산의 장부가액 이하 8.
제127조	[]	PENALTY	연간 수입보험료	보험계약	위반	연간 수입보험료	MANDATORY	제127조를 위반한 경우: 해당 보험계약의 연간 수입보험료의 100분의 50 이하 9.
제127조의3	[]	PENALTY	제127조의3 위반		위반	제127조의3		제127조의3을 위반한 경우: 해당 보험계약의 연간 수입보험료의 100분의 50 이하 10.
제128조의3	[]	PENALTY	위반	제128조의3	위반	연간 수입보험료	MANDATORY	제128조의3을 위반하여 기초서류를 작성ㆍ변경한 경우: 해당 보험계약의 연간 수입보험료의 100분의 50 이하 11.
제131조제2항 및 제4항	[]	REGULATION	보험료 환급·증액 명령	금융위원회	받다	명령	MANDATORY	제131조제2항 및 제4항에 따라 금융위원회로부터 기초서류의 변경ㆍ사용중지 명령 또는 보험료환급ㆍ보험금 증액 명령을 받은 경우: 해당 보험계약의 연간 수입보험료의 100분의 50 이하 ② 금융위원회는 보험회사의 소속 임직원 또는 소속 보험설계사가
제95조의2	[]							
제96조제1항	[]							제96조제1항ㆍ
제97조제1항	[]	PENALTY	과징금	보험회사	부과	과징금	PERMISSIVE	제97조제1항을 위반 한 경우에는 그 보험회사에 대하여 해당 보험계약의 수입보험료의 100분의 50 이하의 범위에서 과징금을 부과할 수 있다. 다만, 보험회사가 그 위반행위를 막기 위하여 해당 업무에 관하여 상당한 주의와 감독을 게을리하지 아니 한 경우에는 그러하지 아니하다.
제98조	[]							
제106조	[None, None, 106, None]	REGULATION	제1호부터 제3호까지					제106조제1항제1호부터 제3호까지ㆍ제5호ㆍ제6호 또는
제111조제1항	[]	PENALTY	위반자	위반자	위반	제111조제1항	MANDATORY	제111조제1항을 위반한 자에게는 정상(情狀)에 따라
제200조	[]							제200조 또는
제202조	[]	REGULATION	과징금 병과 및 절차	과징금	병과(倂科)할 수 있다	과징금의 부과 및 징수 절차	PERMISSIVE	제202조에 따른 벌칙과 제1항에 따른 과징금을 병과(倂科)할 수 있다. ④ 제1항부터 제3항까지의 규정에 따른 과징금의 부과 및 징수 절차 등에 관하여는 「은행법」
제65조의4	[]							제65조의4부터
제 65조의8	[13, None, 65, 8]	REGULATION	규정 준용		준용	규정	MANDATORY	제 65조의8까지의 규정을 준용한다.
제197조	[]	PENALTY	벌칙					제197조(벌칙) ① 보험계리사, 손해사정사 또는 상호회사의 발기인,
제70조제1항	[None, None, 70, 1]	CONCEPT	상법	제70조제1항	준용	상법		제70조제1항에서 준용하는 「상법」
제175조제1항	[]	ACTOR	설립위원ㆍ이사ㆍ감사					제175조제1항 에 따른 설립위원ㆍ이사ㆍ감사,
제59조	[]		상법	상법	준용하는	제59조		제59조에서 준용하는 「상법」
제386조제2항	[]							
제407조제1항	[None, None, 407, 1]	PENALTY	직무대행자	직무대행자	위반	재산 상의 이익	MANDATORY	제407조제1항에 따른 직무대행자나 지배인, 그 밖에 사업에 관하여 어떠한 종류의 사항이나 특정한 사항을 위임받은 사용인이 그 임무를 위반하여 재산 상의 이익을 취득하거나 제3자로 하여금 취득하게 하여 보험회사에 재산상의 손해를 입힌 경우에는 10년 이하의 징 역 또는 1억원 이하의 벌금에 처한다. <개정 2017. 10. 31.> 법제처 52 국가법령정보센터 보험업법 ② 상호회사의 청산인 또는
제73조	[]	CONCEPT	상법	제73조	준용	상법		제73조에서 준용하는 「상법」
제386조제2항	[]							제386조제2항 및
제407조제1항	[]	REGULATION	직무대행자	직무대행자	한	행위	MANDATORY	제407조제1항에 따른 직무대행자가 제 1항에 열거된 행위를 한 경우에도 제1항과 같다. [전문개정 2010. 7. 23.]
제198조	[]	PENALTY	벌칙					제198조(벌칙)
제25조제1항	[None, None, 25, 1]							제25조제1항 또는
제54조제1항	[]	PENALTY	처벌	기관을 구성하는 자	취득	재산상의 이익	MANDATORY	제54조제1항의 기관을 구성하는 자가 그 임무를 위반하여 재산상의 이익을 취득하거 나 제3자로 하여금 취득하게 하여 보험계약자나 사원에게 손해를 입힌 경우에는 7년 이하의 징역 또는 7천만원 이 하의 벌금에 처한다. <개정 2017. 10. 31.> [전문개정 2010. 7. 23.]
제199조	[]	PENALTY	벌칙					제199조(벌칙)
제197조제1항	[None, None, 197, 1]	PENALTY	검사인	검사인	행위	상호회사	MANDATORY	제197조제1항에 열거된 자 또는 상호회사의 검사인이 다음 각 호의 어느 하나에 해당하는 행위를 한 경 우에는 7년 이하의 징역 또는 7천만원 이하의 벌금에 처한다. <개정 2017. 10. 31.> 1. 상호회사를 설립하면서 사원의 수, 기금총액의 인수, 기금의 납입 또는
Unknown	[]	REGULATION	Unknown					제34조제4호부터 제6호까지 및 제9호와
Unknown	[]	REGULATION	Unknown					제38조제2항제3호 및 제5호에 열거된 사항에 관하여 법원 또는 총회에 보고를 부실하게 하거나 사실을 숨긴 경 우 2. 명의에 관계없이 보험회사의 계산으로 부정하게 그 주식을 취득하거나 질권의 목적으로 받은 경우 3. 법령 또는 정관을 위반하여 기금의 상각, 기금이자의 지급 또는 이익이나 잉여금의 배당을 한 경우 4. 보험업을 하기 위한 목적 이외의 투기거래를 위하여 보험회사의 자산을 처분한 경우 [전문개정 2010. 7. 23.]
제200조	[]	PENALTY	벌칙	자	처한다	징역	MANDATORY	제200조(벌칙) 다음 각 호의 어느 하나에 해당하는 자는 5년 이하의 징역 또는 5천만원 이하의 벌금에 처한다. <개정 2017. 10. 31.> 1.
제4조제1항	[]	PENALTY	위반	자	위반한	제4조제1항		제4조제1항을 위반한 자 2.
제106조제1항제4호 및 제5호	[0, 0, 106, 1]	PENALTY	신용공여	신용공여를 한 자	위반	제106조제1항제4호 및 제5호		제106조제1항제4호 및 제5호를 위반하여 신용공여를 한 자 3.
제106조제1항제6호	[]	PENALTY	채권 및 주식 소유	자	소유	채권 및 주식	MANDATORY	제106조제1항제6호를 위반하여 채권 및 주식을 소유한 자 4.
제111조제1항	[]	PENALTY	위반	자	위반	제111조제1항	MANDATORY	제111조제1항을 위반하여 같은 항 각 호의 어느 하나에 해당하는 행위를 한 자 5.
제111조제5항	[None, None, 111, 5]	DEFINITION	위반자	대주주	위반	제111조제5항	DEFINITIONAL	제111조제5항을 위반하여 같은 항 각 호의 어느 하나에 해당하는 행위를 한 대주주 또는 그의 특수관계인 [전문개정 2010. 7. 23.]
제201조	[]	PENALTY	벌칙					제201조(벌칙) ①
제197조	[]							제197조 및
제198조	[]	REGULATION	부정한 청탁	검사인	수수	재산상의 이익	MANDATORY	제198조에 열거된 자 또는 상호회사의 검사인이 그 직무에 관하여 부정한 청탁을 받고 재산상의 이익을 수수ㆍ요구 또는 약속한 경우에는 5년 이하의 징역 또는 5천만원 이하의 벌금에 처한다. <개정 2017. 10. 31.> ② 제1항의 이익을 약속 또는 공여(供與)하거나 공여 의사를 표시한 자도 제1항과 같다. [전문개정 2010. 7. 23.]
제202조	[]	PENALTY	벌칙	자	처한다	3년 이하의 징역 또는 3천만원 이하의 벌금	MANDATORY	제202조(벌칙) 다음 각 호의 어느 하나에 해당하는 자는 3년 이하의 징역 또는 3천만원 이하의 벌금에 처한다. <개정 2017. 4. 18., 2017. 10. 31., 2023. 10. 24., 2024. 2. 6.> 1.
제18조제2항	[None, None, 18, 2]	REGULATION	자본감소의 결의	주식회사 2	결의	자본감소	PROHIBITIVE	제18조제2항을 위반하여 승인을 받지 아니하고 자본감소의 결의를 한 주식회사 2.
제75조	[]	PENALTY	제75조 위반	자	위반한	제75조		제75조를 위반한 자 3.
제98조	[]	DEFINITION	금품 제공자	자	제공	금품	DEFINITIONAL	제98조에서 규정한 금품 등을 제공(같은 조 제3호의 경우에는 보험금액 지급의 약속을 말한다)한 자 또는 이를 요구하여 수수(收受)한 보험계약자 또는 피보험자 3의2.
제102조의7제5항	[None, None, 102, 5]	PENALTY	정보 누설	위반자	누설	정보	PROHIBITIVE	제102조의7제5항을 위반하여 업무를 수행하는 과정에서 알게 된 정보 또는 자료를 누설하거나
제102조의6제 1항	[]	REGULATION	서류 전송 업무 외의 용도 사용	자	사용	서류	DEFINITIONAL	제102조의6제 1항에 따른 서류 전송 업무 외의 용도로 사용 또는 보관한 자 4.
제106조제1항제1호부터 제3호까지	[106, 1, 1, 1]	PENALTY	규정 위반	자	위반	규정	MANDATORY	제106조제1항제1호부터 제3호까지의 규정을 위반한 자 5.
제177조	[]	PENALTY	위반	자	위반	제177조	MANDATORY	제177조를 위반한 자 6.
제183조제1항	[]							제183조제1항 또는
제187조제1항	[]	PENALTY	등록	자	한	보험계리업 또는 손해사정업	PROHIBITIVE	제187조제1항에 따른 등록을 하지 아니하고 보험계리업 또는 손해사정업을 한 자 법제처 53 국가법령정보센터 보험업법 7. 거짓이나 그 밖의 부정한 방법으로
제183조제1항	[]							제183조제1항 또는
제187조제1항	[]	DEFINITION	등록을 한 자	자	등록		DEFINITIONAL	제187조제1항에 따른 등록을 한 자 8.
Unknown	[]	REGULATION	Unknown					제189조제3항제2호를 위반한 자 [전문개정 2010. 7. 23.]
제203조	[]	PENALTY	부정한 청탁에 대한 처벌	자	수수	이익	MANDATORY	제203조(벌칙) ① 다음 각 호의 사항에 관하여 부정한 청탁을 받고 재산상의 이익을 수수ㆍ요구 또는 약속한 자는 1년 이하의 징역 또는 1천만원 이하의 벌금에 처한다. 1. 보험계약자총회, 상호회사의 창립총회 또는 사원총회에서의 발언이나 의결권 행사 2. 제3장제2절ㆍ제3절 및 제8장제2절에서 규정하는 소(訴)의 제기 또는 자본금의 100분의 5 이상에 상당하는 주주 또는 100분의 5 이상의 사원의 권리의 행사 ② 제1항의 이익을 약속 또는 공여하거나 공여 의사를 표시한 자도 제1항과 같다. [전문개정 2010. 7. 23.]
제204조	[]	PENALTY	벌칙	자	처리	징역	MANDATORY	제204조(벌칙) ① 다음 각 호의 어느 하나에 해당하는 자는 1년 이하의 징역 또는 1천만원 이하의 벌금에 처한다. <개 정 2024. 2. 6.> 1.
제8조제2항	[]	PENALTY	위반자	자	위반		MANDATORY	제8조제2항을 위반한 자 2.
Unknown	[]	REGULATION	Unknown					제83조제1항을 위반하여 모집을 한 자 3. 거짓이나 그 밖의 부정한 방법으로 보험설계사ㆍ보험대리점 또는 보험중개사의 등록을 한 자 3의2.
Unknown	[]	REGULATION	Unknown					제86조제2항(
제190조	[]	PENALTY	업무정지 명령 위반	자	위반	업무정지 명령	MANDATORY	제190조에 따라 준용하는 경우를 포함한다)에 따른 업무정지의 명령을 위반하여 모집, 보험계리 업무 또는 손해사정업무를 한 자 4.
Unknown	[]	REGULATION	Unknown					제88조제2항,
제90조제2항	[]	PENALTY	업무정지 명령 위반	자	위반	업무정지 명령	MANDATORY	제90조제2항에 따른 업무정지의 명령을 위반하여 모집을 한 자
제150조	[]	PENALTY	위반	위반자	위반	제150조		제150조를 위반한 자 7.
제181조제1항	[]							제181조제1항 및
제184조제1항	[]	PENALTY	확인	보험계리사 및 선임계리사	확인		PROHIBITIVE	제184조제1항을 위반하여 정당한 사유 없이 확인을 하지 아니하거나 부정한 확인을 한 보험계리사 및 선임계리사 8.
제184조제3항제1호	[]	PENALTY	위반	선임계리사 및 보험계리사	위반	제184조제3항제1호	MANDATORY	제184조제3항제1호를 위반한 선임계리사 및 보험계리사 9.
제189조제3항제1호	[None, None, 189, 1]	PENALTY	정범	손해사정사	위반	제189조제3항제1호	MANDATORY	제189조제3항제1호를 위반한 손해사정사 ② 보험계리사나 손해사정사에게 제1항제7호부터 제9호까지의 규정에 따른 행위를 하게 하거나 이를 방조한 자는 정범에 준하여 처벌한다. [전문개정 2010. 7. 23.]
제205조	[]	DEFINITION	미수범				DEFINITIONAL	
제197조	[]							제197조 및
제198조	[]	PENALTY	미수범	미수범	처벌		MANDATORY	제198조의 미수범은 처벌한다. [전문개정 2010. 7. 23.]
제206조	[]							제206조(병과)
Unknown	[]	REGULATION	Unknown					제197조부터
제205조	[]	REGULATION	징역과 벌금	범한 자	병과할 수 있다	징역과 벌금	PERMISSIVE	제205조까지에 규정된 죄를 범한 자에게는 정상에 따라 징역과 벌금을 병과할 수 있다. [전문개정 2010. 7. 23.]
제207조	[]	REGULATION	몰수					제207조(몰수)
제201조	[]							제201조 및
제203조	[]	REGULATION	몰수	범인	몰수	이익	MANDATORY	제203조의 경우 범인이 수수하였거나 공여하려 한 이익은 몰수한다. 그 전부 또는 일부를 몰 수할 수 없는 경우에는 그 가액(價額)을 추징한다. [전문개정 2010. 7. 23.]
제208조	[None, None, 208, None]	REGULATION	대표자	대표자		업무	MANDATORY	제208조(양벌규정) ① 법인(법인이 아닌 사단 또는 재단으로서 대표자 또는 관리인이 있는 것을 포함한다. 이하 이 항에 서 같다)의 대표자나 법인 또는 개인의 대리인, 사용인, 그 밖의 종업원이 그 법인 또는 개인의 업무에 관하여
제 200조	[]							
제202조	[]							제202조 또는
제204조의 어느 하나	[]	REGULATION	벌금형	법인 또는 개인	과(科)	벌금형	MANDATORY	제204조의 어느 하나에 해당하는 위반행위를 하면 그 행위자를 벌하는 외에 그 법인 또는 개인 에게도 해당 조문의 벌금형을 과(科)한다. 다만, 법인 또는 개인이 그 위반행위를 방지하기 위하여 해당 업무에 관하 여 상당한 주의와 감독을 게을리하지 아니한 경우에는 그러하지 아니하다. 법제처 54 국가법령정보센터 보험업법 ② 제1항에 따라 법인이 아닌 사단 또는 재단에 대하여 벌금형을 과하는 경우에는 그 대표자 또는 관리인이 그 소 송행위에 관하여 그 사단 또는 재단을 대표하는 법인을 피고인으로 하는 경우의 형사소송에 관한 법률을 준용한다. [전문개정 2010. 7. 23.]
제209조	[None, None, 209, None]	PENALTY	과태료	보험회사	부과	과태료	MANDATORY	제209조(과태료) ① 보험회사가 다음 각 호의 어느 하나에 해당하는 경우에는 1억원 이하의 과태료를 부과한다. <개정 2017. 4. 18., 2020. 3. 24., 2022. 12. 31.> 1.
제10조	[]							제10조 또는
제11조	[]	PENALTY	제11조 위반		위반	다른 업무		제11조를 위반하여 다른 업무 등을 겸영한 경우 1의2.
Unknown	[]	REGULATION	Unknown					제11조의2제1항을 위반하여 부수업무를 신고하지 아니한 경우 2.
제95조	[]	REGULATION	제95조 위반		위반	제95조		제95조를 위반한 경우 3.
제96조	[]	REGULATION	제96조 위반	보험회사 소속 임직원	위반			제96조를 위반한 경우 4. 보험회사 소속 임직원이
제101조의2제3항	[101, 2, 3, None]	REGULATION	위반행위	보험회사	위반	제101조의2제3항	MANDATORY	제101조의2제3항을 위반한 경우 해당 보험회사. 다만, 보험회사가 그 위반행위를 방지 하기 위하여 해당 업무에 관하여 상당한 주의와 감독을 게을리하지 아니한 경우는 제외한다. 5.
제106조제1항제7호부터 제9호까지	[106, 1, 7, None]	PENALTY	규정 위반		위반	규정		제106조제1항제7호부터 제9호까지의 규정을 위반한 경우 6.
제109조	[]	REGULATION	주식 소유		소유	주식		제109조를 위반하여 다른 회사의 주식을 소유한 경우
제111조제2항	[]	PENALTY	위반	이사회	거치다	의결		제111조제2항을 위반하여 이사회의 의결을 거치지 아니한 경우 7의4.
제111조제3항 또는 제4항	[]	PENALTY	보고 또는 공시		하지 않다	보고 또는 공시	MANDATORY	제111조제3항 또는 제4항에 따른 보고 또는
제113조	[None, None, 113, None]	PENALTY	제113조 위반		위반	제113조	MANDATORY	제113조를 위반한 경우 9.
제116조	[]	PENALTY	제116조 위반		위반	제116조		제116조를 위반한 경우 10.
제118조	[]	PENALTY	제118조 위반	위반자	제출	재무제표		제118조를 위반하여 재무제표 등을 기한까지 제출하지 아니하거나 사실과 다르게 작성된 재무제표 등을 제출 한 경우 10의2.
제120조제1항	[]	REGULATION	책임준비금	책임준비금	계상	비상위험준비금	PROHIBITIVE	제120조제1항을 위반하여 책임준비금이나 비상위험준비금을 계상하지 아니하거나 과소ㆍ과다하게 계상하는 경우 또는 장부에 기재하지 아니한 경우 11.
제124조제1항	[]	PENALTY	제124조제1항 위반	공시	위반	제124조제1항		제124조제1항을 위반하여 공시하지 아니한 경우 12.
제124조제4항	[None, None, 124, 4]	PENALTY	정보 제공 위반	제124조제4항	위반	정보	MANDATORY	제124조제4항을 위반하여 정보를 제공하지 아니하거나 부실한 정보를 제공한 경우 13.
제128조의2	[]	PENALTY	제128조의2 위반		위반	제128조의2		제128조의2를 위반한 경우 14.
제131조	[]	PENALTY	명령 위반	위반자	위반	명령	MANDATORY	제131조제1항ㆍ제2항 및 제4항에 따른 명령을 위반한 경우 15.
제133조	[]	REGULATION	검사 거부·방해·기피		거부·방해·기피	검사		제133조에 따른 검사를 거부ㆍ방해 또는 기피한 경우 16.
제181조제2항	[]	PENALTY	제181조제2항 위반		선임하지 아니한	선임계리사	MANDATORY	제181조제2항을 위반하여 선임계리사를 선임하지 아니한 경우 17.
제181조의2	[]	PENALTY	절차 위반	선임계리사	위반	절차	MANDATORY	제181조의2에 따른 선임계리사 선임 및 해임에 관한 절차를 위반한 경우 18.
제184조의2	[]	PENALTY	선임계리사 요건 미충족	자	선임	선임계리사		제184조의2에 따른 선임계리사의 요건을 충족하지 못한 자를 선임계리사로 선임한 경우 ②
제91조제1항	[]	DEFINITION	금융기관보험대리점등	자	되려는	금융기관보험대리점등		제91조제1항에 따른 금융기관보험대리점등 또는 금융기관보험대리점등이 되려는 자가
제83조제2항	[]							제83조제2항 또는
제 100조	[None, None, 100, None]	PENALTY	과태료	위반자	부과	과태료	MANDATORY	제 100조를 위반한 경우에는 1억원 이하의 과태료를 부과한다.<개정 2017. 4. 18.> ③ 보험회사가
제95조의5	[]	PENALTY	과태료	보험회사	부과	과태료	MANDATORY	제95조의5를 위반한 경우에는 5천만원 이하의 과태료를 부과한다.<신설 2020. 12. 8.> ④ 보험회사가 다음 각 호의 어느 하나에 해당하는 행위를 한 경우에는 3천만원 이하의 과태료를 부과한다.<신설 2017. 4. 18., 2020. 12. 8., 2022. 12. 31.> 1.
Unknown	[]	REGULATION	Unknown					제85조의4를 위반하여 직원의 보호를 위한 조치를 하지 아니하거나 직원에게 불이익을 준 경우 2.
제184조제7항	[184, 7, 0, 0]	PENALTY	제184조제7항 위반	위반자	위반	직무	MANDATORY	제184조제7항을 위반하여 같은 항 각 호의 어느 하나에 해당하는 직무를 담당하게 한 경우 3.
제184조의3	[]	PENALTY	위반	위반자	이행하지 않다	필요한 사항		제184조의3제1항, 제5항 또는 제6항을 위반하여 선임계리사의 권한과 업무 수행의 독립성에 관하여 필요한 사항 을 이행하지 아니한 경우 ⑤
제110조의3제2항	[None, None, 110, 2]	PENALTY	과태료	보험회사	부과	과태료	MANDATORY	제110조의3제2항을 위반하여 신용공여 계약을 체결하려는 자에게 금리인하 요구를 할 수 있음을 알리지 아니한 보험회사에는 2천만원 이하의 과태료를 부과한다.
제386조제2항	[]							제386조제2항 및
제407조제1항	[]	ACTOR	직무대행자	직무대행자				제407조제1항에 따른 직무대행자
제59조	[]							
제73조	[]	PENALTY	과태료	지배인	부과	과태료	MANDATORY	제73조에서 준용하는 경우를 포함한다) 또는 지배인이 다음 각 호의 어느 하나에 해당하는 행위를 한 경우에는 2천만원 이하의 과태료를 부과한다.<개정 2015. 7. 31., 2017. 4. 18., 2018. 12. 11., 2020. 3. 24., 2020. 5. 19., 2020. 12. 8., 2021. 4. 20., 2022. 12. 31.> 1. 보험회사가
제10조	[]							제10조 또는
제11조	[]	REGULATION	제11조 위반		위반	제11조		제11조를 위반하여 다른 업무 등을 겸영한 경우 2. 삭제<2015. 7. 31.> 3.
제18조	[]	PROCEDURE	자본감소 절차	자본감소의 절차	밟다			제18조를 위반하여 자본감소의 절차를 밟은 경우 4. 관청ㆍ총회 또는
제25조제1항	[]							제25조제1항 및
