article_number,structural_index,entity_type,concept,subject,action,object,legal_force,full_text
제335조의10,[],REGULATION,겸영업무,겸영업무,영위하다,,,제335조의10에 따라 영위하고 있는 겸영업무 ⑤ 「금융회사의 지배구조에 관한 법률」
Unknown,[],REGULATION,Unknown,,,,,"제5조,"
제25조제3항,[],,,,,,,제25조제3항
제26조,[],,,,,,,제26조제1항제1호 및
제30조,[],REGULATION,준용,제30조,준용,신용평가회사의 준법감시인,MANDATORY,제30조는 신용평가회사의 준법감시인에게 준용한다.<개정 2015. 7. 31.> ⑥ 그 밖에 신용평가내부통제기준 및 준법감시인에 관하여 필요한 사항은 대통령령으로 정 한다. [본조신설 2013. 5. 28.]
제335조의9,[],REGULATION,독립성ㆍ공정성,신용평가회사 및 임직원,수행,업무,MANDATORY,신용평가회사 및 그 임직원은 신용평가에 관한 업무를 함에 있어 독립적인 입장에서 공정하고 충실하게 그 업무를 수행하여야 한다.
제335조의10,[],REGULATION,업무 겸영,신용평가회사,겸영할 수 있다,업무,PERMISSIVE,제335조의10(겸영업무 및 부수업무) ① 신용평가회사는 투자자 보호 및 건전한 거래질서를 해 할 우려가 없는 업무로서 다음 각 호의 업무를 겸영할 수 있다. 1.
제263조,[],REGULATION,신용평가회사의 업무,신용평가회사,영위할 수 있다,업무,MANDATORY,"제263조에 따른 채권평가회사의 업무 2. 그 밖에 대통령령으로 정하는 업무 ② 신용평가회사는 다음 각 호의 어느 하나에 해당하는 업무를 포함하여 신용평가업에 부수 하는 업무를 영위할 수 있다. 1. 은행, 그 밖에 대통령령으로 정하는 금융기관의 기업 등에 대한 신용공여의 원리금상환 가 능성에 대한 평가 업무 2. 은행, 보험회사, 그 밖에 대통령령으로 정하는 금융기관의 지급능력, 재무건전성 등에 대 한 평가 업무 3. 그 밖에 대통령령으로 정하는 업무 ③ 신용평가회사는 제1항 또는 제2항의 업무를 영위하려는 때에는 영위하려는 날의 7일 전 까지 이를 금융위원회에 신고하여야 한다. ④"
제41조제2항부터 제4항까지,[],REGULATION,준용,규정,준용,신용평가회사,MANDATORY,제41조제2항부터 제4항까지의 규정은 신용평가회사에 대하여 준용한다. [본조신설 2013. 5. 28.]
제335조의11,"[0, 0, 335, 11]",REGULATION,신용평가회사의 행위규칙,신용평가회사,정하고,신용평가방법,MANDATORY,"제335조의11(신용평가회사의 행위규칙) ① 신용평가회사는 금융위원회가 정하여 고시하는 바 에 따라 신용등급의 부여ㆍ제공ㆍ열람에 제공하기 위한 방침 및 방법(이하 “신용평가방법”이 라 한다)을 정하고, 그 신용평가방법 등에 따라 신용평가를 하여야 한다. ② 신용평가회사는 신용평가를 요청한 자(이하 “요청인”이라 한다)에 대한 신용평가를 하는 경우에는 재무상태ㆍ사업실적 등 현재의 상황과 사업위험ㆍ경영위험 및 재무위험 등 미래의 전망을 종합적으로 고려하여야 한다. ③ 신용평가회사는 신용평가의 결과를 기술(記述)한 것으로서 다음 각 호의 사항을 포함한 서류(이하 “신용평가서”라 한다)를 작성하여야 한다. 법제처 204 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 1. 신용등급 2. 신용평가회사의 의견 3. 제7항제1호에 따라 대통령령으로 정하는 자가 아닌 자로서 해당 신용평가회사와 출자관 계에 있는 자와 관련한 신용평가를 하는 경우에 그 출자관계에 관한 사항 4. 그 밖에 투자자 등의 합리적 의사결정에 필요한 정보로서 금융위원회가 정하여 고시하는 사항 ④ 신용평가회사는 요청인에게 신용평가서를 제공하는 경우에는 신용평가실적서(신용평가 회사가 부여한 신용등급별로 원리금 상환 이행률 등을 기재한 것을 말한다), 그 밖에 해당 신 용평가회사의 신용평가 능력의 파악에 필요한 것으로서 금융위원회가 정하여 고시하는 서류 (이하 “신용평가실적서등”이라 한다)를 함께 제공하여야 한다. ⑤ 신용평가회사는 다음 각 호의 사항에 대한 기록을 3년간 보존하여야 한다. 1. 요청인의 주소와 성명 2. 요청받은 업무 내용 및 요청받은 날짜 3. 요청받은 업무의 처리 내용 또는 제공한 신용평가서 및 제공한 날짜 4. 그 밖에 투자자 보호 및 건전한 거래질서 유지를 위하여 기록 보존이 필요한 것으로서 대 통령령으로 정하는 사항 ⑥ 신용평가회사의 임직원이나 임직원이었던 자는 직무상 알게 된 요청인의 비밀을 누설하 거나 이용하여서는 아니 된다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니하다. 1. 요청인이 제공ㆍ이용에 동의한 목적으로 이용하는 경우 2. 법원의 제출명령 또는 법관이 발부한 영장에 따라 제공되는 경우 3. 그 밖에 법률에 따라 제공되는 경우 ⑦ 신용평가회사는 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다. 1. 신용평가회사와 일정한 비율 이상의 출자관계에 있는 등 특수한 관계에 있는 자로서 대통 령령으로 정하는 자와 관련된 신용평가를 하는 행위 2. 신용평가 과정에서 신용평가회사 또는 그 계열회사의 상품이나 서비스를 구매하거나 이 용하도록 강요하는 행위 3. 그 밖에 투자자 보호 또는 건전한 거래질서를 해할 우려가 있는 행위로서 대통령령으로 정하는 행위 [본조신설 2013. 5. 28.]"
제335조의12,[],REGULATION,신용평가방법,신용평가회사,,신용평가방법,MANDATORY,제335조의12(신용평가서 등의 제출ㆍ공시 등) ① 신용평가회사는 신용평가방법을
제335조의 11제1항,"[0, 0, 335, 1]",PROCEDURE,신용평가서 제출,신용평가회사,제출,신용평가서,MANDATORY,"제335조의 11제1항에 따라 정하거나 변경한 경우에는 금융위원회, 거래소 및 협회에 이를 제출하여야 한다. ② 신용평가회사는 다음 각 호의 어느 하나에 해당하는 경우에는 신용평가서를 금융위원회, 거래소 및 협회에 제출하여야 한다. 1. 이 법 또는 금융관련 법령에 따라 발행인 등에 대하여 신용평가를 받도록 한 경우 2. 증권신고서ㆍ사업보고서 등 이 법 또는 금융관련 법령에 따라 의무적으로 작성되는 서류 에 신용평가서를 첨부하는 경우 3. 그 밖에 투자자 보호 및 건전한 거래질서를 위하여 필요한 경우로서 대통령령으로 정하는 경우 법제처 205 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 ③ 신용평가회사는 신용평가의 적정성 등에 관한 것으로서 금융위원회가 정하여 고시하는 서류를 금융위원회, 거래소 및 협회에 제출하여야 한다. ④ 금융위원회와 거래소는 제1항부터 제3항까지의 규정에 따라 제출받은 서류 중 대통령령 으로 정하는 서류를 3년간 일정한 장소에 비치하고, 인터넷 홈페이지 등을 이용하여 공시하 여야 한다. ⑤ 제1항부터 제3항까지의 규정에 따른 서류제출의 방법, 시기 및 절차 등에 관하여는 대통 령령으로 정한다. [본조신설 2013. 5. 28.]"
제335조의13,[],REGULATION,의결권 제한,회사,제한,의결권,PROHIBITIVE,제335조의13(의결권의 제한) ① 상호출자제한기업집단에 속하는 회사 또는
제335조의3제2항제 1호나목,"[335, 3, 2, 1]",REGULATION,의결권 행사의 범위,금융기관,제한,의결권 행사의 범위,MANDATORY,"제335조의3제2항제 1호나목에 따른 금융기관이 같은 호 가목 또는 나목에 따른 출자한도를 초과하여 신용평가회 사의 주식(출자지분을 포함한다. 이하 이 조에서 같다)을 보유하는 경우 해당 주식의 의결권 행사의 범위는 같은 항 각 호에 따른 한도로 제한하며, 지체 없이 그 한도에 적합하도록 하여 야 한다. ② 금융위원회는 상호출자제한기업집단에 속하는 회사 또는"
제335조의3제2항제1호나목,"[335, 2, 1, None]",ACTOR,금융기관,금융기관,,,,제335조의3제2항제1호나목에 따른 금융기관이
제335조의3제2항제1호,"[335, 3, 2, 1]",PROCEDURE,주식 처분,,명할,주식,PERMISSIVE,제335조의3제2항제1호가목 또는 나목에 따른 출자한도를 초과하여 보유하고 있는 신용평가회사의 주식을 처분할 것을 6개월 이내의 기간을 정하여 명할 수 있다. [본조신설 2013. 5. 28.]
제335조의14,"[None, None, 335, 14]",DEFINITION,준용규정,,,,,제335조의14(준용규정) ①
제33조,"[None, None, 33, None]",REGULATION,제2항부터 제4항까지의 규정 제외,제2항부터 제4항까지의 규정,제외한다,,MANDATORY,제33조(제2항부터 제4항까지의 규정은 제외한다)
제63조,[],DEFINITION,임직원,임직원,한정,신용평가,DEFINITIONAL,제63조(금융투자 상품의 신용평가를 담당하는 임직원으로 한정한다)
제415조,[],,,,,,,제415조부터
제419조,[],REGULATION,준용,신용평가회사,준용한다,제419조 규정,MANDATORY,제419조(제2항부터 제4항 까지 및 제8항은 제외한다)까지의 규정은 신용평가회사에 준용한다. ②
제259조제2항,[],REGULATION,집합투자기구평가회사,집합투자기구평가회사,본다,신용평가 회사,DEFINITIONAL,제259조제2항은 신용평가회사에 준용한다. 이 경우 “집합투자기구평가회사”는 “신용평가 회사”로 본다. [본조신설 2013. 5. 28.]
제335조의15,[],REGULATION,신용평가회사,금융위원회,조치,신용평가회사,MANDATORY,제335조의15(신용평가회사에 대한 조치) ① 금융위원회는 신용평가회사가 다음 각 호의 어느 하나에 해당하는 경우에는
제335조의3제1항,[],REGULATION,인증 취소,,취소,인가,PERMISSIVE,"제335조의3제1항에 따른 인가를 취소할 수 있다. 1. 거짓, 그 밖의 부정한 방법으로"
Unknown,[],REGULATION,Unknown,,,,,제335조의3제1항에 따른 인가를 받은 경우 2.
제335조의4제4항,[],PENALTY,인증조건 위반,,위반,인증조건,MANDATORY,제335조의4제4항에 따른 인가조건을 위반한 경우 3.
제335조의6,[],PENALTY,위반,금융위원회,할 수 있다,조치,PERMISSIVE,제335조의6에 따른 인가요건 유지의무를 위반한 경우 4. 업무의 정지기간 중에 업무를 한 경우 5. 금융위원회의 시정명령 또는 중지명령을 이행하지 아니한 경우 6. 별표 9의2 각 호의 어느 하나에 해당하는 경우로서 대통령령으로 정하는 경우 7. 대통령령으로 정하는 금융관련 법령 등을 위반한 경우로서 대통령령으로 정하는 경우 8. 그 밖에 투자자의 이익을 현저히 해할 우려가 있거나 해당 업무를 영위하기 곤란하다고 인정되는 경우로서 대통령령으로 정하는 경우 ② 금융위원회는 신용평가회사가 제1항 각 호(제6호는 제외한다)의 어느 하나에 해당하거나 별표 9의2 각 호의 어느 하나에 해당하는 경우에는 다음 각 호의 어느 하나에 해당하는 조치 를 할 수 있다. 1. 6개월 이내의 업무의 전부 또는 일부의 정지 법제처 206 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 2. 계약의 인계명령 3. 위법행위의 시정명령 또는 중지명령 4. 위법행위로 인한 조치를 받았다는 사실의 공표명령 또는 게시명령 5. 기관경고 6. 기관주의 7. 그 밖에 위법행위를 시정하거나 방지하기 위하여 필요한 조치로서 대통령령으로 정하는 조치 ③ 금융위원회는 신용평가회사의 임원이 제1항 각 호(제6호는 제외한다)의 어느 하나에 해당 하거나 별표 9의2 각 호의 하나에 해당하는 경우에는 다음 각 호의 어느 하나에 해당하는 조 치를 할 수 있다. 1. 해임요구 2. 6개월 이내의 직무정지 3. 문책경고 4. 주의적 경고 5. 주의 6. 그 밖에 위법행위를 시정하거나 방지하기 위하여 필요한 조치로서 대통령령으로 정하는 조치 ④ 금융위원회는 신용평가회사의 직원이 제1항 각 호(제6호는 제외한다)의 어느 하나에 해당 하거나 별표 9의2 각 호의 어느 하나에 해당하는 경우에는 다음 각 호의 어느 하나에 해당하 는 조치를 그 신용평가회사에 요구할 수 있다. 1. 면직 2. 6개월 이내의 정직 3. 감봉 4. 견책 5. 경고 6. 주의 7. 그 밖에 위법행위를 시정하거나 방지하기 위하여 필요한 조치로서 대통령령으로 정하는 조치 ⑤
제422조제3항,[],,,,,,,제422조제3항 및
Unknown,[],REGULATION,Unknown,,,,,제423조부터
제425조,"[4, None, 425, None]",REGULATION,신용평가회사,제425조까지의 규정,준용한다,신용평가회사,MANDATORY,제425조까지의 규정은 신용평가회사 및 그 임직원에 대한 조치 등에 관하여 준용한다.
제336조,[],REGULATION,종합금융회사,종합금융회사,수행,업무,MANDATORY,제336조(종합금융회사의 업무) ① 종합금융회사(종전의 「종합금융회사에 관한 법률」
제3조,[],DEFINITION,업무,금융위원회의 인가를 받은 자,말한다,업무,DEFINITIONAL,"제3조에 따라 금융위원회의 인가를 받은 자를 말한다. 이하 같다)의 업무는 다음 각 호와 같다. <개정 2008. 2. 29.> 1. 1년 이내에서 대통령령으로 정하는 기간 이내에 만기가 도래하는 어음의 발행ㆍ할인ㆍ매 매ㆍ중개ㆍ인수 및 보증 2. 설비 또는 운전자금의 투융자 법제처 207 국가법령정보 센터 자본시장과 금융투자업에 관한 법률 3. 증권의 인수ㆍ매출 또는 모집ㆍ매출의 중개ㆍ주선ㆍ대리 4. 외자도입, 해외 투자, 그 밖의 국제금융의 주선과 외자의 차입 및 전대 5. 채권의 발행 6. 기업의 경영 상담과 기업인수 또는 합병 등에 관한 용역 7. 지급보증 8. 제1호부터 제7호까지의 업무에 부수되는 업무로서 대통령령으로 정하는 업무 ② 종합금융회사는 제1항의 업무 외에 다음 각 호의 어느 하나에 해당하는 업무를 이 법 또 는 해당 법률이 정하는 바에 따라 인가ㆍ허가ㆍ등록 등을 받아 영위할 수 있다. 1. 「여신전문금융업법」에 따른 시설대여업무 2. 집합투자업(투자신탁의 설정ㆍ해지 및 투자신탁재산의 운용업무에 한한다) 3. 금전신탁 외의 신탁업 4. 증권을 대상으로 하는 투자매매업 및 투자중개업(제1항제3호에 해당되는 부분을 제외한 다) 5. 「외국환거래법」에 따른 외국환업무 6. 그 밖에 제1항 각 호의 업무 또는 제1호부터 제5호까지의 업무와 관련된 업무로서 대통령 령으로 정하는 업무 ③ 제1항 각 호의 업무를 영위함에 있어서 그 방법 및 절차와 준수사항 등에 관하여 필요한 사항은 대통령령으로 정한다."
제337조,[],PROCEDURE,지점등 설치,종합금융회사,받아야,인가,MANDATORY,"제337조(지점등의 설치) 종합금융회사는 지점ㆍ사무소, 그 밖에 이와 유사한 명칭의 영업소(사무의 일부만을 수행하는 출장소ㆍ관리사무소, 그 밖에 이와 유사한 장소를 포함하며, 이하 “지점등”이라 한다)를 설치하고자 하는 경우에는 대통령령으로 정하는 기준 및 방법에 따라 금융위원회의 인가를 받아야 한다. <개정 2008. 2. 29.>"
제338조,[],REGULATION,유사명칭의 사용금지,종합금융회사가 아닌 자,사용,종합금융회사,PROHIBITIVE,제338조(유사명칭의 사용금지) 종합금융회사가 아닌 자는 “종합금융회사” 또는 이와 유사한 명 칭을 사용하여서는 아니 된다.
제339조,[],ACTOR,,종합금융회사,,,,제339조(인가사항 등) ① 종합금융회사는
제336조,[],PROCEDURE,보고,종합금융회사,보고하여야 한다,내용,MANDATORY,"제336조제1항에 따른 업무를 폐지하거나 해산하고자 하는 경우에는 금융위원회의 인가를 받아야 한다. <개정 2008. 2. 29.> ② 종합금융회사는 다음 각 호의 어느 하나에 해당하는 경우에는 그 사유가 발생한 날부터 7일 이내에 금융위원회에 그 내용을 보고하여야 한다. 다만, 제3호의 경우에는 사전에 금융 위원회에 신고하여야 한다.<개정 2008. 2. 29.> 1. 정관의 변경 2. 업무방법의 변경 3. 본점의 이전 또는 지점등의 이전ㆍ폐쇄"
제340조,[],REGULATION,채권의 발행,종합금융회사는,,상법,,제340조(채권의 발행) ① 종합금융회사는 「상법」
제470조,"[0, 0, 470, 0]",REGULATION,채권 발행,종합금융회사,발행,채권,PERMISSIVE,제470조에 불구하고 자기자본의 10배의 범위 에서 채권을 발행할 수 있다. ② 종합금융회사는 제1항에 따라 발행한 채권의 상환을 위하여 필요한 경우에는 일시적으로 그 한도를 초과하여 채권을 발행할 수 있다. ③ 그 밖에 채권의 발행에 관하여 필요한 사항은 대통령령으로 정한다. 법제처 208 국가법령정보 센터 자본시장과 금융투자업에 관한 법률
제341조,[],REGULATION,집합투자업에 대한 특례,,,,,제341조(집합투자업에 대한 특례) ①
제250조제3항,[],REGULATION,종합금융회사,종합금융회사,두다,임원,MANDATORY,"제250조제3항(제1호 및 제2호에 한한다)ㆍ제5항 및 제6항 은 종합금융회사에 준용한다. ② 종합금융회사는 이 법에 따라 투자신탁의 설정ㆍ해지 및 투자신탁재산의 운용업무를 영 위하는 경우에는 임원(사실상 임원과 동등한 지위에 있는 자로서 대통령령으로 정하는 자를 포함한다. 이하 이 항에서 같다)을 두어야 하고, 임직원에게 다음 각 호의 업무를 겸직하게 하여서는 아니 되며, 전산설비 또는 사무실 등의 공동사용 금지 및 다른 업무를 영위하는 임 직원 간의 정보교류 제한 등 대통령령으로 정하는 이해상충방지체계를 갖추어야 한다. 다만, 임원의 경우 제1호의 업무 중 제2호의 업무와 이해상충이 적은 업무로서 대통령령으로 정하는 업무와 제2호의 업무를 겸직할 수 있다. 1."
제336조 2.,[],REGULATION,투자신탁,업무,설정ㆍ해지 및 운용,투자신탁,MANDATORY,제336조에 따른 업무(제2호의 업무를 제외한다) 2. 투자신탁의 설정ㆍ해지 및 투자신탁재산의 운용업무
제342조,[],REGULATION,신용공여한도,종합금융회사,할 수 없다,신용공여,PROHIBITIVE,"제342조(동일차주 등에 대한 신용공여한도 등) ① 종합금융회사는 같은 개인ㆍ법인 및 그와 신 용위험을 공유하는 자(이하 이 조에서 “동일차주”라 한다)에 대하여 그 종합금융회사의 자기 자본(국제결제은행의 기준에 따른 기본자본과 보완자본의 합계액을 말한다. 이하 이 장에서 같다)의 100분의 25를 초과하는 신용공여(대출, 어음의 할인, 지급보증, 자금 지원적 성격의 증권의 매입, 그 밖에 금융거래상의 신용위험을 수반하는 종합금융회사의 직접ㆍ간접적 거래 를 말한다. 이하 이 장에서 같다)를 할 수 없다. ② 종합금융회사는 그 종합금융회사의 임원ㆍ자회사 및 그와 신용위험을 공유하는 자(이하 이 조에서 “관계인”이라 한다)에 대하여 그 종합금융회사의 자기자본의 100분의 25의 범위 에서 대통령령으로 정하는 한도를 초과하는 신용공여를 할 수 없다. ③ 종합금융회사의 동일차주 각각에 대한 신용공여가 그 종합금융회사의 자기자본의 100분 의 10을 초과하는 신용공여의 총 합계액은 매 월말 기준으로 그 종합금융회사 자기자본의 5배를 초과할 수 없다. ④ 종합금융회사는 같은 개인이나 법인 각각에 대하여 그 종합금융회사의 자기자본의 100분 의 20을 초과하여 신용공여를 할 수 없다. ⑤ 종합금융회사는 제1항부터 제4항까지의 규정에 불구하고 다음 각 호의 어느 하나에 해당 하는 경우로서 대통령령으로 정하는 경우에는 제1항부터 제4항까지의 규정에 따른 한도를 초과하여 신용공여를 할 수 있다. 1. 국민경제 또는 종합금융회사의 채권확보의 실효성 제고를 위하여 필요한 경우 2. 종합금융회사가 추가로 신용공여를 하지 아니하였음에도 불구하고 자기자본의 변동, 동일 차주 구성의 변동 등으로 인하여 제1항부터 제4항까지의 규정에 따른 한도를 초과하게 되 는 경우 ⑥ 종합금융회사는 제5항제2호에 따라 제1항부터 제4항까지의 규정에 따른 한도를 초과하 게 되는 경우에는 그 한도를 초과하게 된 날부터 1년 이내에 제1항부터 제4항까지의 규정에 따른 한도에 적합하도록 하여야 한다. 다만, 대통령령으로 정하는 부득이한 사유에 해당하는 경우에는 금융위원회가 그 기간을 정하여 연장할 수 있다.<개정 2008. 2. 29.> ⑦ 제1항에 따른 자기자본, 신용공여 및 동일차주와 제2항에 따른 관계인의 구체적 범위는 대통령령으로 정한다."
제343조,[],REGULATION,대주주와의 거래 제한,종합금융회사,제한,대주주,MANDATORY,"제343조(대주주와의 거래의 제한 등) ① 종합금융회사는 그의 대주주(그의 특수관계인을 포함 한다. 이하 이 조에서 같다)에게 신용공여를 함에 있어서 자기자본의 100분의 25의 범위에서 대통령령으로 정하는 한도를 초과하여서는 아니 되며, 대주주는 그 종합금융회사로부터 그 한도를 초과하여 신용공여를 받아서는 아니 된다. ② 종합금융회사는 그의 대주주에게 제1항의 범위에서 대통령령으로 정하는 금액 이상의 신용공여(대통령령으로 정하는 거래를 포함한다. 이하 이 조에서 같다)를 하거나 대주주가 발행한 주식을 대통령령으로 정하는 금액 이상으로 취득하려는 경우에는 미리 이사회 결의를 거쳐야 한다. 이 경우 이사회는 재적이사 전원의 찬성으로 결의한다. ③ 종합금융회사는 그의 대주주에게 제2항에 따라 대통령령으로 정하는 금액 이상의 신용공여를 하거나 대주주가 발행한 주식을 대통령령으로 정하는 금액 이상으로 취득한 경우에는 그 사실을 금융위원회에 지체 없이 보고하고, 인터넷 홈페이지 등을 이용하여 공시하여야 한다. ④ 종합금융회사는 그의 대주주에 대한 신용공여 또는 대주주가 발행한 주식의 취득에 관한 보고사항 중 대통령령으로 정하는 사항을 종합하여 분기별로 금융위원회에 보고하고, 인터넷 홈페이지 등을 이용하여 공시하여야 한다. ⑤ 종합금융회사는 추가적인 신용공여를 하지 아니하였음에도 불구하고 자기자본의 변동 및 대주주의 변경 등으로 인하여 제1항에서 정한 한도를 초과하게 되는 경우에는 대통령령으로 정하는 기간 이내에 제1항에 적합하도록 하여야 한다. ⑥ 종합금융회사는 제5항에 불구하고 신용공여의 기한 및 규모 등에 따른 부득이한 사유가 있는 경우에는 금융위원회의 승인을 받아 그 기간을 연장할 수 있다. ⑦ 제6항에 따른 승인을 받으려는 종합금융회사는 제5항에 따른 기간이 만료되기 3개월 전 까지 제1항에 따른 한도에 적합하도록 하기 위한 세부계획서를 금융위원회에 제출하여야 하 고, 금융위원회는 세부계획서를 제출받은 날부터 1개월 이내에 승인 여부를 결정ㆍ통보하여야 한다. ⑧ 금융위원회는 종합금융회사 또는 그의 대주주가 제1항부터 제7항까지의 규정을 위반한 혐의가 있다고 인정되는 경우에는 종합금융회사 또는 대주주에 대하여 필요한 자료의 제출을 명할 수 있다. ⑨ 금융위원회는 종합금융회사의 대주주(회사에 한한다)의 부채가 자산을 초과하는 등 재무 구조의 부실로 인하여 종합금융회사의 경영건전성을 현저히 해칠 우려가 있는 경우로서 대통령령으로 정하는 경우에는 그 종합금융회사에 대하여 다음 각 호의 조치를 할 수 있다. 1. 그 대주주에 대한 신규 신용공여의 금지 2. 그 대주주가 발행한 증권의 신규취득 금지 3. 그 밖에 그 대주주에 대한 자금지원 성격의 거래제한 등 대통령령으로 정하는 조치"
제344조,"[0, 0, 344, 0]",REGULATION,증권 투자한도,종합금융회사,투자,증권,PROHIBITIVE,제344조(증권의 투자한도) ① 종합금융회사는 대통령령으로 정하는 경우를 제외하고는 자기자본의 100분의 100을 초과하여 증권에 투자하여서는 아니 된다. 이 경우 국채증권과 한국은행이 발행한 통화안정증권은 그 한도계산에 산입하지 아니한다. ② 금융위원회는 필요한 경우 제1항에 따른 투자한도의 범위에서 대통령령으로 정하는 방법에 따라 주식 및 파생결합증권 등에 대한 투자한도를 따로 정하여 고시할 수 있다.
제345조,[],REGULATION,금지행위,종합금융회사,행위,금융기관,PROHIBITIVE,제345조(자금지원 관련 금지행위) ① 상호출자제한기업집단에 속하는 종합금융회사는 다른 상 호출자제한기업집단에 속하는 금융기관(「금융산업의 구조개선에 관한 법률」에 따른 금융기 관을 말한다. 이하 이 항에서 같다) 또는 회사와 다음 각 호의 행위를 하여서는 아니 된다. 1.
Unknown,[],REGULATION,Unknown,,,,,제342조부터
제344조,[],REGULATION,한도 회피,종합금융회사,행사,주식,PROHIBITIVE,"제344조까지의 규정에 따른 한도를 회피하기 위한 목적으로 다른 금융기관 또는 회사의 의결권 있는 주식을 서로 교차하여 소유하거나 신용공여를 하는 행위 2. 「상법」, 그 밖의 법률에 따른 자기주식 취득의 제한을 회피하기 위한 목적으로 서로 교차 하여 주식을 취득하는 행위 3. 그 밖에 예금자 및 투자자의 이익을 크게 해할 우려가 있는 행위로서 대통령령으로 정하는 행위 ② 종합금융회사는 제1항을 위반하여 취득한 주식에 대하여는 의결권을 행사할 수 없다. ③ 종합금융회사는 그 종합금융회사의 주식을 매입시키기 위한 신용공여를 하여서는 아니 된다. ④ 금융위원회는 제1항 또는 제3항을 위반하여 주식을 취득하거나 신용공여를 한 종합금융 회사에 대하여 6개월 이내의 기간을 정하여 그 주식의 처분 또는 신용공여의 회수를 명하는 등 필요한 조치를 할 수 있다.<개정 2008. 2. 29.>"
제346조,[],REGULATION,지급준비자산,종합금융회사,보유,지급준비자산,MANDATORY,종합금융회사는 채무의 변제와 긴급한 자금인출에 대비하기 위 하여 대통령령으로 정하는 기준 및 방법에 따라 지급준비자산을 보유하여야 한다.
제347조,"[None, None, 347, None]",REGULATION,부동산 취득 제한,종합금융회사,취득,부동산,PROHIBITIVE,"제347조(부동산 취득의 제한) ① 종합금융회사는 업무용 부동산을 제외하고는 부동산을 취득하 거나 소유할 수 없다. 다만, 담보권의 실행으로 인하여 취득하는 경우에는 이를 소유할 수 있 다. ② 종합금융회사는 자기자본의 100분의 100을 초과하여 업무용 부동산을 취득하여서는 아 니 된다. ③ 종합금융회사는 자기가 소유하는 부동산 중 업무용 부동산이 아니거나 제1항 단서에 따 라 취득한 부동산을 대통령령으로 정하는 방법에 따라 처분하여야 한다. ④ 제1항 본문에 따른 업무용 부동산의 범위는 대통령령으로 정한다."
제348조,[],,,,,,,제348조 삭제 <2016. 3. 29.>
제349조,[],PENALTY,과징금,금융위원회,,종합금융회사,,제349조(과징금) ① 금융위원회는 종합금융회사가
제343조제1항,"[None, None, 343, 1]",PENALTY,과징금,금융위원회,부과할 수 있다,과징금,PERMISSIVE,제343조제1항을 위반한 경우에는 그 종합금융회사에 대하여 한도를 초과한 신용공여액의 범위에서 과징금을 부과할 수 있다.
제347조,[],REGULATION,과징금,,부과,과징금,PERMISSIVE,제347조제1항 또는 제2항을 위반한 경우에는 그 종합금융 회사에 대하여 다음 각 호의 구분에 따른 범위에서 과징금을 부과할 수 있다.<신설 2017. 4. 18.> 1.
제347조제1항,[],PENALTY,과징금,위반자,위반,부동산 취득금액,MANDATORY,제347조제1항을 위반한 경우: 부동산 취득금액의 100분의 30 2.
제347조제2항,"[None, None, 347, 2]",PENALTY,과징금,위반자,부과,과징금,MANDATORY,제347조제2항을 위반한 경우: 한도를 초과한 업무용 부동산 취득금액의 100분의 30 ③ 제1항 및 제2항에 따른 과징금의 부과에 관하여는
제430조,[],,,,,,,제430조부터
제434조,[],REGULATION,규정 준용,,준용,규정,MANDATORY,제434조까지의 규정을 준용한다.
제350조,[],REGULATION,종합금융회사,,,,,제350조(준용규정) 종합금융회사에 관하여는
제31조,[],,,,,,,
Unknown,[],REGULATION,Unknown,,,,,"제33조까지,"
제35조,[],,,,,,,
Unknown,[],REGULATION,Unknown,,,,,"제36조,"
제416조,[],,,,,,,
제418조,[],REGULATION,제4호부터 제9호까지의 규정,제418조,한정한다,제4호부터 제9호까지의 규정,DEFINITIONAL,제418조(제4호부터 제9호까지의 규정에 한정한다) 및 「금융회사의 지배구조에 관한 법률」
제31조,[],PROCEDURE,준용,이 경우,준용,제31조,MANDATORY,제31조(제5항은 제외한다)를 준용한다. 이 경우
제31조제1항,[],DEFINITION,금융투자업자,금융투자업자,정의,종합금융회사,DEFINITIONAL,"제31조제1항 중 “금융투자업자(겸영금융투자 업자를 제외한다. 이하 이 절에서 같다)”는 “종합금융회사”로 보고,"
제418조,[],DEFINITION,금융투자업자,금융투자업자,본다,종합금 융회사,DEFINITIONAL,제418조 각 호 외의 부분 중 “금융투자업자(겸영금융투자업자의 경우에는 제6호부터 제9호까지에 한한다)”는 “종합금 융회사”로 본다. [전문개정 2015. 7. 31.]
제351조,[],REGULATION,삭제,,,,,제351조 삭제 <2009. 2. 3.>
제352조,[],REGULATION,종합금융회사,한국은행법 및 은행법,적용하지 않는다,종합금융회사,PROHIBITIVE,제352조(다른 법률과의 관계) ① 「한국은행법」 및 「은행법」은 종합금융회사에는 적용하지 아 니한다. ② 종합금융회사가
제336조,[],REGULATION,업무 종류에 따른 법 적용,이 법,적용,업무 종류,MANDATORY,제336조에 규정하는 업무를 영위하는 경우에는 이 장에 특별한 규정이 있는 사항을 제외하고는 그 업무의 종류에 따라 이 법 또는 각 해당 법률을 적용한다.
